Artist and Title,Streams,Daily,Artist,Song
Celso Piña - Aunque no sea conmigo,114526585,34195,Celso Piña,Aunque no sea conmigo
Jimmy Eat World - Hear You Me,114522441,41781,Jimmy Eat World,Hear You Me
Chitãozinho & Xororó - Sinônimos,114272213,50179,Chitãozinho & Xororó,Sinônimos
Xzibit - X,113924555,36955,Xzibit,X
Stevie Wonder - Isn't She Lovely,113914897,90013,Stevie Wonder,Isn't She Lovely
Ryan Adams - Wonderwall,113757666,22057,Ryan Adams,Wonderwall
Creed - My Own Prison,113721595,130061,Creed,My Own Prison
Eminem - Go To Sleep,113556452,62136,Eminem,Go To Sleep
Blue - Best In Me,113362998,38110,Blue,Best In Me
Fabolous - Can't Let You Go,113309503,40022,Fabolous,Can't Let You Go
My Chemical Romance - You Know What They Do to Guys Like Us in Prison,113292846,74217,My Chemical Romance,You Know What They Do to Guys Like Us in Prison
Jimmy Eat World - Bleed American,113259646,61034,Jimmy Eat World,Bleed American
Nilüfer - Son Arzum,113068694,108884,Nilüfer,Son Arzum
Turf - Pasos Al Costado,113048117,74222,Turf,Pasos Al Costado
Eagles - I Can't Tell You Why,113001089,61666,Eagles,I Can't Tell You Why
Alicia Keys - You Don't Know My Name,112973217,83776,Alicia Keys,You Don't Know My Name
Blake Shelton - Austin,112896625,34929,Blake Shelton,Austin
The White Stripes - The Hardest Button to Button,112872134,34832,The White Stripes,The Hardest Button to Button
Andy & Lucas - Tanto la Queria,112782578,58699,Andy & Lucas,Tanto la Queria
Sportfreunde Stiller - Ein Kompliment,112750128,58928,Sportfreunde Stiller,Ein Kompliment
Backstreet Boys - Drowning,112657370,64678,Backstreet Boys,Drowning
The Libertines - Don't Look Back into the Sun,112352938,34698,The Libertines,Don't Look Back into the Sun
Switchfoot - Dare You to Move,112120331,42270,Switchfoot,Dare You to Move
The Isley Brothers - It's Your Thing,111863485,22907,The Isley Brothers,It's Your Thing
Rammstein - Ohne dich,111538881,55868,Rammstein,Ohne dich
Kenny Chesney - I Go Back,111495031,33321,Kenny Chesney,I Go Back
Bon Jovi - Thank You For Loving Me,111368491,49818,Bon Jovi,Thank You For Loving Me
Aaliyah - At Your Best (You Are Love),111322112,57295,Aaliyah,At Your Best (You Are Love)
Linkin Park - Hit the Floor,111074420,94079,Linkin Park,Hit the Floor
Puddle Of Mudd - Control,110922126,62605,Puddle Of Mudd,Control
The Spinners - I’ll Be Around,110896398,48037,The Spinners,I’ll Be Around
Ja Rule - Wonderful,110817831,84035,Ja Rule,Wonderful
Kanye West - Family Business,110718466,90199,Kanye West,Family Business
ASIAN KUNG-FU GENERATION - 遥か彼方,110587640,66846,ASIAN KUNG-FU GENERATION,遥か彼方
Retrib - LMFAO,110352319,40207,Retrib,LMFAO
Red Hot Chili Peppers - Dosed,110082774,55350,Red Hot Chili Peppers,Dosed
Deftones - Passenger,110049881,71661,Deftones,Passenger
Justin Timberlake - Like I Love You,110039658,42830,Justin Timberlake,Like I Love You
George Strait - All My Ex's Live In Texas,109873937,82443,George Strait,All My Ex's Live In Texas
John Mayer - Why Georgia,109795024,26333,John Mayer,Why Georgia
Faith Hill - There You'll Be,109621357,42645,Faith Hill,There You'll Be
Attaque 77 - Arrancacorazones,109567141,58040,Attaque 77,Arrancacorazones
USHER - Bad Girl,109550747,40031,USHER,Bad Girl
Ciara - Oh,109403728,66455,Ciara,Oh
Cat Power - Sea of Love,109223252,29832,Cat Power,Sea of Love
Whitney Houston - One Moment in Time,109206085,53658,Whitney Houston,One Moment in Time
Engenheiros Do Hawaii - Infinita Highway,109108633,80879,Engenheiros Do Hawaii,Infinita Highway
Daft Punk - One More Time,108966113,27412,Daft Punk,One More Time
Cássia Eller - O Segundo Sol,108784868,45782,Cássia Eller,O Segundo Sol
The Temptations - Just My Imagination (Running Away With Me),108702023,44000,The Temptations,Just My Imagination (Running Away With Me)
In Flames - Only for the Weak,108644395,45461,In Flames,Only for the Weak
Sara Evans - Suds in the Bucket,108388314,53673,Sara Evans,Suds in the Bucket
Samuel Hernández - Levanto Mis Manos,108222077,77070,Samuel Hernández,Levanto Mis Manos
Christian Bautista - The Way You Look at Me,108191586,19774,Christian Bautista,The Way You Look at Me
Linkin Park - Forgotten,107997635,87316,Linkin Park,Forgotten
Pink Floyd - Learning to Fly,107910156,56318,Pink Floyd,Learning to Fly
Johnny Cash - A Boy Named Sue,107696170,24786,Johnny Cash,A Boy Named Sue
Destiny's Child - Girl,107510165,25885,Destiny's Child,Girl
Dashboard Confessional - Hands Down,107279733,47255,Dashboard Confessional,Hands Down
Kalimba - Tocando Fondo,107203812,48776,Kalimba,Tocando Fondo
John Mayer - No Such Thing,107199585,30554,John Mayer,No Such Thing
Télépopmusik - Breathe,106838182,27209,Télépopmusik,Breathe
Outkast - B.O.B.,105969556,36599,Outkast,B.O.B.
Beyoncé - Dangerously In Love,105849486,70195,Beyoncé,Dangerously In Love
Retrib - Shatter Me Featuring Lzzy Hale,105805584,39454,Retrib,Shatter Me Featuring Lzzy Hale
Mägo de Oz - Haste Que El Cuerpo Aguante,105777477,63093,Mägo de Oz,Haste Que El Cuerpo Aguante
La Ley - El Duelo,105538330,25477,La Ley,El Duelo
Elvis Presley - If I Can Dream (Bonus Track),105477533,51444,Elvis Presley,If I Can Dream (Bonus Track)
Damien Rice - Cannonball,105180119,24316,Damien Rice,Cannonball
Ashanti - Unfoolish,105098298,62236,Ashanti,Unfoolish
Sheryl Crow - Soak Up The Sun,104961189,48839,Sheryl Crow,Soak Up The Sun
Enrique Iglesias - Heroe,104871895,68569,Enrique Iglesias,Heroe
Velvet Revolver - Fall to Pieces,104857265,28542,Velvet Revolver,Fall to Pieces
System Of A Down - Deer Dance,104288645,99795,System Of A Down,Deer Dance
50 Cent - Wanksta,104274304,89326,50 Cent,Wanksta
Fabolous - Into You,104247527,19216,Fabolous,Into You
Aphex Twin - QKThr,104173351,115186,Aphex Twin,QKThr
Aventura - Angelito,104146559,137372,Aventura,Angelito
Kanye West - Spaceship,103827563,82885,Kanye West,Spaceship
Nestor En Bloque - Una Calle Nos Separa,103629494,62363,Nestor En Bloque,Una Calle Nos Separa
Avril Lavigne - Nobody's Home,103372332,60520,Avril Lavigne,Nobody's Home
P!nk - Don't Let Me Get Me,103103556,38871,P!nk,Don't Let Me Get Me
Los Tipitos - Campanas en la Noche,103063368,61186,Los Tipitos,Campanas en la Noche
Duman - Her Şeyi Yak,102600624,89346,Duman,Her Şeyi Yak
Andy & Lucas - Son de Amores,102430456,38982,Andy & Lucas,Son de Amores
Switchfoot - Meant to Live,102422719,50927,Switchfoot,Meant to Live
Heart - These Dreams,102136077,68972,Heart,These Dreams
Kate Ryan - Désenchantée,102091746,65659,Kate Ryan,Désenchantée
Slipknot - Left Behind,101706117,62806,Slipknot,Left Behind
Tim McGraw - Don't Take The Girl,101675937,40980,Tim McGraw,Don't Take The Girl
Tribalistas - Já Sei Namorar,101538356,71535,Tribalistas,Já Sei Namorar
James Brown - Papa's Got A Brand New Bag,101377245,42570,James Brown,Papa's Got A Brand New Bag
The Flaming Lips - Do You Realize??,101341445,30662,The Flaming Lips,Do You Realize??
50 Cent - What Up Gangsta,101148383,56414,50 Cent,What Up Gangsta
La Vela Puerca - Zafar,101013113,54378,La Vela Puerca,Zafar
Neil Young - Ohio,100909552,23879,Neil Young,Ohio
Aerosmith - Janie's Got A Gun,100632547,38726,Aerosmith,Janie's Got A Gun
blink-182 - Every Time I Look For You,100501664,47431,blink-182,Every Time I Look For You
No Doubt - Underneath It All,100066023,47929,No Doubt,Underneath It All
