Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Libianca - People,483,71.0,7,,8041,2231802,Libianca,People
JVKE - golden hour,542,3.0,9,,7437,2230431,JVKE,golden hour
Jung Kook - Standing Next to You,355,30.0,2,(x2),15199,2229890,Jung Kook,Standing Next to You
Kendrick Lamar - Not Like Us,172,106.0,1,(x3),26312,2223186,Kendrick Lamar,Not Like Us
Drake - Jimmy Cooks,656,48.0,2,(x1),14951,2223104,Drake,Jimmy Cooks
Kenya Grace - Strangers,360,85.0,3,(x4),14708,2222700,Kenya Grace,Strangers
Ariana Grande - positions,762,114.0,1,(x27),10452,2210035,Ariana Grande,positions
J. Cole - No Role Modelz,1016,,67,,3572,2184206,J. Cole,No Role Modelz
Jung Kook - 3D,380,40.0,2,(x2),22783,2160290,Jung Kook,3D
OneRepublic - Counting Stars,1057,,76,,3643,2141698,OneRepublic,Counting Stars
Taylor Swift - Lover,763,12.0,3,(x2),6427,2129538,Taylor Swift,Lover
Swedish House Mafia - Moth To A Flame,796,7.0,5,,10021,2099217,Swedish House Mafia,Moth To A Flame
Anne-Marie - 2002,1314,,37,,2679,2077969,Anne-Marie,2002
Lana Del Rey - Summertime Sadness,799,,62,,3537,2063576,Lana Del Rey,Summertime Sadness
RAYE - Escapism.,462,86.0,4,,10264,2047702,RAYE,Escapism.
Conan Gray - Heather,1012,8.0,8,,7858,2037606,Conan Gray,Heather
"Billie Eilish - What Was I Made For? [From The Motion Picture ""Barbie""]",451,35.0,4,,10348,2024464,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]"
Elley Duhé - MIDDLE OF THE NIGHT,603,109.0,4,,7673,2015232,Elley Duhé,MIDDLE OF THE NIGHT
Sabrina Carpenter - Please Please Please,139,125.0,2,(x8),22033,1993248,Sabrina Carpenter,Please Please Please
Trevor Daniel - Falling,679,149.0,2,(x16),7292,1986291,Trevor Daniel,Falling
Marshmello - Leave Before You Love Me,861,,23,,3413,1984640,Marshmello,Leave Before You Love Me
Tate McRae - you broke me first,850,11.0,9,,4529,1972947,Tate McRae,you broke me first
d4vd - Here With Me,527,1.0,10,,7109,1956854,d4vd,Here With Me
DaBaby - ROCKSTAR,577,149.0,1,(x34),7592,1947766,DaBaby,ROCKSTAR
Halsey - Without Me,1230,,21,,2364,1939168,Halsey,Without Me
Frank Ocean - Pink + White,632,,51,,5156,1936951,Frank Ocean,Pink + White
The Weeknd - I Was Never There,607,,14,,5133,1926370,The Weeknd,I Was Never There
Hotel Ugly - Shut up My Moms Calling,734,,60,,4066,1901983,Hotel Ugly,Shut up My Moms Calling
Keane - Somewhere Only We Know,746,,56,,4238,1901418,Keane,Somewhere Only We Know
Shae Gill - Pasoori,603,45.0,5,,6943,1896266,Shae Gill,Pasoori
FloyyMenor - Gata Only,198,94.0,4,,15228,1892479,FloyyMenor,Gata Only
Ed Sheeran - Shape of You,1151,,13,,7839,1881069,Ed Sheeran,Shape of You
Tommy Richman - MILLION DOLLAR BABY,177,83.0,2,(x1),22751,1877938,Tommy Richman,MILLION DOLLAR BABY
Nicky Youre - Sunroof,608,7.0,10,,5651,1872338,Nicky Youre,Sunroof
PinkPantheress - Boy's a liar Pt. 2,293,108.0,1,(x29),17100,1868555,PinkPantheress,Boy's a liar Pt. 2
Imagine Dragons - Bones,652,,17,,6065,1867106,Imagine Dragons,Bones
Hozier - Too Sweet,213,27.0,5,,11921,1818302,Hozier,Too Sweet
The Weeknd - Is There Someone Else?,779,7.0,2,(x3),14239,1817338,The Weeknd,Is There Someone Else?
The Weeknd - Save Your Tears (Remix),709,,26,,5068,1795503,The Weeknd,Save Your Tears (Remix)
Giveon - Heartbreak Anniversary,679,78.0,3,(x1),7504,1794701,Giveon,Heartbreak Anniversary
Ed Sheeran - Beautiful People,837,129.0,2,(x19),5727,1794112,Ed Sheeran,Beautiful People
Artemas - i like the way you kiss me,216,61.0,1,(x6),18880,1793935,Artemas,i like the way you kiss me
FIFTY FIFTY - Cupid - Twin Ver.,294,109.0,1,(x22),15212,1791400,FIFTY FIFTY,Cupid - Twin Ver.
Olivia Rodrigo - vampire,345,34.0,3,(x1),10662,1782630,Olivia Rodrigo,vampire
Teddy Swims - Lose Control,297,2.0,10,,8141,1768054,Teddy Swims,Lose Control
Joji - Glimpse of Us,378,97.0,1,(x18),18646,1759628,Joji,Glimpse of Us
Ariana Grande - Stuck with U,886,12.0,3,(x4),5303,1757974,Ariana Grande,Stuck with U
Jasleen Royal - Heeriye,410,44.0,5,,11115,1745575,Jasleen Royal,Heeriye
Travis Scott - I KNOW ?,384,5.0,8,,13667,1739344,Travis Scott,I KNOW ?
Måneskin - Beggin',394,94.0,1,(x25),13122,1736964,Måneskin,Beggin'
Stephen Sanchez - Until I Found You,495,11.0,9,,6119,1729755,Stephen Sanchez,Until I Found You
