Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Tayc - D O D O,22,,98,,3713,49302,Tayc,D O D O
Prinx Emmanuel - Kumama Papa - Tiktok refix version,17,,50,,4591,49229,Prinx Emmanuel,Kumama Papa - Tiktok refix version
Chike - Spell - Remix,8,,107,,7949,49195,Chike,Spell - Remix
Eminem - Renaissance,2,,91,,30537,48989,Eminem,Renaissance
Pheelz - Gobe,5,,52,,14166,48903,Pheelz,Gobe
CKay - love nwantiti (ah ah ah),30,,135,,2992,48862,CKay,love nwantiti (ah ah ah)
Jeriq - Joy,3,,70,,25662,48765,Jeriq,Joy
BTS - Take Two,5,,81,,15433,48582,BTS,Take Two
Dami Drizzy - Ifa Wa Kayejo,5,,158,,10234,48406,Dami Drizzy,Ifa Wa Kayejo
DJ Tunez - MMM,26,,69,,3536,48339,DJ Tunez,MMM
Roddy Ricch - Aston Martin Truck,14,,94,,5515,48222,Roddy Ricch,Aston Martin Truck
DEMOLA - Mbappe,1,,15,,48044,48044,DEMOLA,Mbappe
Tems - Free Mind,17,,147,,4705,47983,Tems,Free Mind
"Joeboy - Chicken, Spice & Curry",5,,79,,16417,47658,Joeboy,"Chicken, Spice & Curry"
Future - LOVE YOU BETTER,14,,16,,9910,47596,Future,LOVE YOU BETTER
Iyanya - Call,21,,57,,4585,47510,Iyanya,Call
ArrDee - Oliver Twist,29,,137,,2002,47388,ArrDee,Oliver Twist
21 Savage - should've wore a bonnet,3,,105,,19890,47344,21 Savage,should've wore a bonnet
E.M.E - Drago,1,,19,,47326,47326,E.M.E,Drago
Boj - In A Loop,18,,31,,6891,47306,Boj,In A Loop
Balloranking - Bode Thomas,4,,79,,17137,47230,Balloranking,Bode Thomas
Juice WRLD - The Light,7,,99,,8739,47085,Juice WRLD,The Light
Lil Baby - Real Spill,12,,45,,8499,46974,Lil Baby,Real Spill
BhadBoi OML - Jumbo,3,,116,,20601,46857,BhadBoi OML,Jumbo
Joeboy - Better,5,,82,,15820,46829,Joeboy,Better
Wizkid - No Stress,3,,57,,42995,46815,Wizkid,No Stress
Boi Chase - Electricity Refix - Special Version,15,,82,,4057,46682,Boi Chase,Electricity Refix - Special Version
Jimin - Set Me Free Pt.2,7,,80,,10369,46524,Jimin,Set Me Free Pt.2
M.I. Abaga - Soft Like Tony,9,,26,,13077,46481,M.I. Abaga,Soft Like Tony
Kanye West - STARS,3,,75,,18757,46339,Kanye West,STARS
DJ Khaled - KEEP GOING,11,,44,,9570,46266,DJ Khaled,KEEP GOING
Olamide - Want,19,,135,,4325,46119,Olamide,Want
Black Sherif - Prey Da Youngsta,12,,61,,6225,46072,Black Sherif,Prey Da Youngsta
J Hus - My Baby,4,,85,,18430,46039,J Hus,My Baby
