Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Plan B - Por Que Te Demoras?,532,,22,,30023,9512854,Plan B,Por Que Te Demoras?
Pedro Capó - Calma - Remix,714,151.0,2,(x56),50440,9508795,Pedro Capó,Calma - Remix
Los Legendarios - Fiel,451,100.0,1,(x30),64631,9497521,Los Legendarios,Fiel
Bad Bunny - Ignorantes,830,84.0,1,(x1),77695,9401569,Bad Bunny,Ignorantes
Rvssian - Santa,193,88.0,1,(x1),94838,9384023,Rvssian,Santa
Lunay - Soltera - Remix,805,124.0,2,(x16),42631,9346703,Lunay,Soltera - Remix
Sebastian Yatra - Chica Ideal,516,127.0,2,(x7),58130,9329013,Sebastian Yatra,Chica Ideal
Tones And I - Dance Monkey,682,89.0,2,(x23),51421,9272701,Tones And I,Dance Monkey
Paulo Londra - Nena Maldición,1264,,39,,17856,9187889,Paulo Londra,Nena Maldición
Piso 21 - Pa' Olvidarme De Ella,915,,22,,19440,9160688,Piso 21,Pa' Olvidarme De Ella
KAROL G - EL MAKINON,551,79.0,4,,49041,9152108,KAROL G,EL MAKINON
Tony Dize - Permitame,938,,71,,18795,9136501,Tony Dize,Permitame
Maluma - Mojando Asientos,519,,21,,30128,9117725,Maluma,Mojando Asientos
Rauw Alejandro - Fantasias,609,126.0,2,(x30),44413,9070972,Rauw Alejandro,Fantasias
Feid - SORRY 4 THAT MUCH,139,136.0,2,(x6),98655,9066735,Feid,SORRY 4 THAT MUCH
Carlos Baute - Colgando en tus manos (con Marta Sánchez),1332,,92,,14263,9053002,Carlos Baute,Colgando en tus manos (con Marta Sánchez)
Mora - DONDE SE APRENDE A QUERER?,405,41.0,1,(x1),129056,9010588,Mora,DONDE SE APRENDE A QUERER?
Mon Laferte - Tu Falta De Querer,873,,75,,17584,9001806,Mon Laferte,Tu Falta De Querer
Ñengo Flow - Gato de Noche,367,13.0,5,,78365,8948581,Ñengo Flow,Gato de Noche
Lasso - Ojos Marrones,448,,12,,46179,8928609,Lasso,Ojos Marrones
Farruko - Pepas,408,122.0,1,(x19),77035,8894107,Farruko,Pepas
Trueno - REAL GANGSTA LOVE,153,82.0,1,(x18),144242,8864847,Trueno,REAL GANGSTA LOVE
Arcángel - Sigues Con El,558,113.0,2,(x36),52756,8819194,Arcángel,Sigues Con El
La Oreja de Van Gogh - Rosas,576,,16,,39152,8789272,La Oreja de Van Gogh,Rosas
Dua Lipa - Don't Start Now,921,,13,,23223,8760510,Dua Lipa,Don't Start Now
Rauw Alejandro - 2/Catorce,515,65.0,5,,47889,8673826,Rauw Alejandro,2/Catorce
Sky Rompiendo - El Cielo,347,56.0,4,,64894,8640615,Sky Rompiendo,El Cielo
Camilo - Tutu,588,83.0,1,(x7),76917,8535167,Camilo,Tutu
Dalex - Pa Mí - Remix,640,123.0,1,(x14),37059,8523001,Dalex,Pa Mí - Remix
"KAROL G - Ay, DiOs Mío!",425,95.0,3,(x42),54529,8520691,KAROL G,"Ay, DiOs Mío!"
Wolfine - Escápate Conmigo - Remix,387,,16,,44755,8503060,Wolfine,Escápate Conmigo - Remix
Cosculluela - Madura,799,,12,,18853,8487844,Cosculluela,Madura
KAROL G - GATÚBELA,342,,11,,52151,8411430,KAROL G,GATÚBELA
Bad Bunny - Otro Atardecer,459,,17,,107346,8350701,Bad Bunny,Otro Atardecer
Yandar & Yostin - Te Pintaron Pajaritos,504,,30,,25594,8303386,Yandar & Yostin,Te Pintaron Pajaritos
Maluma - 11 PM,672,122.0,4,,38419,8259103,Maluma,11 PM
Maluma - Parce,444,76.0,5,,49147,8216265,Maluma,Parce
Sebastian Yatra - Un Año,822,79.0,6,,29078,8192554,Sebastian Yatra,Un Año
Rauw Alejandro - Reloj,502,114.0,5,,42750,8177504,Rauw Alejandro,Reloj
Ryan Castro - Malory,674,,63,,23194,8164573,Ryan Castro,Malory
Greeicy - Destino,776,19.0,8,,24326,8141341,Greeicy,Destino
Mora - MEMORIAS,612,,46,,25390,8133431,Mora,MEMORIAS
Gera MX - Botella Tras Botella,542,51.0,1,(x3),108920,8123930,Gera MX,Botella Tras Botella
Daddy Yankee - X ÚLTIMA VEZ,361,42.0,2,(x1),68176,8041238,Daddy Yankee,X ÚLTIMA VEZ
Sebastian Yatra - VAGABUNDO,458,,26,,33645,8027965,Sebastian Yatra,VAGABUNDO
Plan B - Si No Le Contesto,558,,53,,21183,8023134,Plan B,Si No Le Contesto
"Daddy Yankee - Lo Que Pasó, Pasó",707,,42,,19774,8006111,Daddy Yankee,"Lo Que Pasó, Pasó"
