Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
FL EX - LOGAN,432,1.0,10,,18798,4896971,FL EX,LOGAN
Ameen Khattab - سيبك من كرته المواقع ( خد كشاف انا عارف انك ياض بتخاف ),178,55.0,5,,45392,4875786,Ameen Khattab,سيبك من كرته المواقع ( خد كشاف انا عارف انك ياض بتخاف )
Wael Jassar - كل وعد,246,,27,,30172,4767950,Wael Jassar,كل وعد
Muslim - مُسلِم - Etabelna,156,3.0,8,,46376,4763559,Muslim,مُسلِم - Etabelna
Lege-Cy - عرفة,648,150.0,1,(x18),17930,4725293,Lege-Cy,عرفة
TUL8TE - بقيت وحيد,91,64.0,3,(x6),85264,4720150,TUL8TE,بقيت وحيد
Reda El Bahrawy - Aal Doghrey,106,77.0,4,,64188,4704460,Reda El Bahrawy,Aal Doghrey
Amr Diab - وحشتينى,418,,87,,16695,4700018,Amr Diab,وحشتينى
Ahmed Saad - El Melouk - الملوك,625,141.0,1,(x5),19219,4699612,Ahmed Saad,El Melouk - الملوك
Muslim - مُسلِم - Mabahrbsh,670,,13,,11722,4689818,Muslim,مُسلِم - Mabahrbsh
Billie Eilish - lovely,1432,,13,,8254,4676965,Billie Eilish,lovely
Marwan Moussa - Tesla,812,99.0,3,(x12),12956,4658567,Marwan Moussa,Tesla
Mahmoud El Esseily - Sama3 Hoss,373,,46,,19257,4613055,Mahmoud El Esseily,Sama3 Hoss
Ramy Gamal - بيكلموني,181,29.0,2,(x2),49934,4612918,Ramy Gamal,بيكلموني
Tamer Ashour - Hatwhashna,479,,42,,21669,4611731,Tamer Ashour,Hatwhashna
Marwan Pablo - Ghaba,672,119.0,1,(x32),74586,4610092,Marwan Pablo,Ghaba
Kozbara - كلها بقا ليها اخصام - عليا الطلاق كله بيكدب,257,,14,,34356,4597173,Kozbara,كلها بقا ليها اخصام - عليا الطلاق كله بيكدب
Mohammed Saeed - W El 7al Eh,332,,17,,26075,4565486,Mohammed Saeed,W El 7al Eh
Hoda Bondok - روقان,191,,17,,34001,4540587,Hoda Bondok,روقان
Mohamed Hamaki - Adrenaline,564,,23,,15971,4460767,Mohamed Hamaki,Adrenaline
Ruby - Hetta Tanya,730,48.0,5,,15351,4450722,Ruby,Hetta Tanya
Tamer Hosny - Wenta Be3eed,498,,39,,16682,4445056,Tamer Hosny,Wenta Be3eed
Amr Diab - Ally El Wadaa,404,,52,,16584,4440067,Amr Diab,Ally El Wadaa
TURK - PARIS,195,29.0,4,,49131,4439870,TURK,PARIS
