Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Linkin Park - The Emptiness Machine,48,47.0,1,(x14),7110,198606,Linkin Park,The Emptiness Machine
The Weeknd - Starboy,145,134.0,1,(x59),1927,198335,The Weeknd,Starboy
DJ Robin - Layla,105,51.0,1,(x8),4629,198222,DJ Robin,Layla
Kygo - It Ain't Me,118,98.0,2,(x30),2246,197984,Kygo,It Ain't Me
The Weeknd - One Of The Girls,157,,26,,1799,195612,The Weeknd,One Of The Girls
GIMS - SOIS PAS TIMIDE,97,4.0,9,,2536,195077,GIMS,SOIS PAS TIMIDE
Burna Boy - Last Last,150,,12,,1762,194543,Burna Boy,Last Last
DJ Snake - Let Me Love You,142,140.0,1,(x34),2483,192839,DJ Snake,Let Me Love You
The Chainsmokers - Closer,146,145.0,1,(x12),2420,192567,The Chainsmokers,Closer
Slimane - Mon amour,77,16.0,1,(x5),8502,191718,Slimane,Mon amour
HUGEL - I Adore You,94,23.0,8,,2923,185977,HUGEL,I Adore You
Billie Eilish - LUNCH,86,14.0,2,(x1),6131,185189,Billie Eilish,LUNCH
Dave - Meridian,111,27.0,4,,2684,185102,Dave,Meridian
Future - Mask Off,121,78.0,2,(x5),2170,185066,Future,Mask Off
Yamê - Bécane - A COLORS SHOW,101,2.0,8,,3178,184845,Yamê,Bécane - A COLORS SHOW
Zola - Temps en temps,129,,13,,2651,181652,Zola,Temps en temps
Ed Sheeran - Eyes Closed,131,1.0,10,,2117,180461,Ed Sheeran,Eyes Closed
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,82,5.0,3,(x2),9272,179358,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!
Elley Duhé - MIDDLE OF THE NIGHT,122,31.0,5,,2188,177448,Elley Duhé,MIDDLE OF THE NIGHT
Lost Frequencies - Black Friday (pretty like the sun),96,,11,,2471,177353,Lost Frequencies,Black Friday (pretty like the sun)
DJ Khaled - I'm the One,99,92.0,2,(x27),2347,176772,DJ Khaled,I'm the One
Tiësto - 10:35,121,,15,,2122,176428,Tiësto,10:35
Joji - Glimpse of Us,117,32.0,3,(x2),2766,173471,Joji,Glimpse of Us
Vance Joy - Riptide,139,,27,,1603,169118,Vance Joy,Riptide
John Lennon - Happy Xmas (War Is Over) - Remastered 2010,77,,12,,9481,169109,John Lennon,Happy Xmas (War Is Over) - Remastered 2010
David Guetta - When We Were Young (The Logical Song),118,,20,,2099,166792,David Guetta,When We Were Young (The Logical Song)
Lizzo - About Damn Time,121,7.0,6,,3833,166406,Lizzo,About Damn Time
Billie Eilish - CHIHIRO,79,10.0,4,,5036,160720,Billie Eilish,CHIHIRO
Oxlade - KU LO SA - A COLORS SHOW,111,6.0,9,,2121,159011,Oxlade,KU LO SA - A COLORS SHOW
Band Aid - Do They Know It's Christmas? - 1984 Version,77,3.0,3,(x1),8498,158488,Band Aid,Do They Know It's Christmas? - 1984 Version
The Chainsmokers - Paris,100,87.0,2,(x23),1915,158431,The Chainsmokers,Paris
Shakin' Stevens - Merry Christmas Everyone,80,,11,,8234,157976,Shakin' Stevens,Merry Christmas Everyone
Nat King Cole - The Christmas Song (Merry Christmas To You),75,1.0,10,,9037,157428,Nat King Cole,The Christmas Song (Merry Christmas To You)
Paul McCartney - Wonderful Christmastime - Edited Version / Remastered 2011,74,,15,,8766,157320,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011
"Ariana Grande - yes, and?",90,9.0,5,,3371,156886,Ariana Grande,"yes, and?"
Zedd - Stay,118,49.0,5,,1738,156387,Zedd,Stay
The Neighbourhood - Sweater Weather,137,,33,,1527,155074,The Neighbourhood,Sweater Weather
Jung Kook - Seven,115,12.0,2,(x1),3002,153800,Jung Kook,Seven
ZEG P - FADE UP,111,1.0,10,,1868,153256,ZEG P,FADE UP
Jason Derulo - Swalla,112,65.0,5,,1740,152448,Jason Derulo,Swalla
ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),99,90.0,2,(x18),2172,151383,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker)
Major Lazer - Cold Water,103,101.0,1,(x47),1957,151367,Major Lazer,Cold Water
Lithe - Fall Back,89,,21,,2536,151214,Lithe,Fall Back
Tiësto - Lay Low,126,,21,,1503,149531,Tiësto,Lay Low
Fresh - Chop (Nouvelle École),82,34.0,1,(x2),3981,149060,Fresh,Chop (Nouvelle École)
Chris Brown - Angel Numbers / Ten Toes,109,,20,,1866,148427,Chris Brown,Angel Numbers / Ten Toes
Anitta - Funk Rave,35,27.0,1,(x2),6793,148016,Anitta,Funk Rave
Tiakola - Meuda,131,,21,,1468,147558,Tiakola,Meuda
PinkPantheress - Boy's a liar Pt. 2,94,18.0,5,,2650,147365,PinkPantheress,Boy's a liar Pt. 2
Starley - Call On Me - Ryan Riback Extended Remix,120,69.0,4,,1580,146830,Starley,Call On Me - Ryan Riback Extended Remix
Soolking - Suavemente,100,5.0,9,,2036,146206,Soolking,Suavemente
Bad Bunny - MONACO,101,,12,,2308,145675,Bad Bunny,MONACO
Pierre Garnier - Ceux qu'on était,102,3.0,8,,2920,145538,Pierre Garnier,Ceux qu'on était
Clean Bandit - Symphony,107,49.0,5,,1681,144362,Clean Bandit,Symphony
Ed Sheeran - Bad Habits,84,13.0,2,(x1),3994,142719,Ed Sheeran,Bad Habits
Future - Type Shit,100,1.0,5,,3500,142342,Future,Type Shit
Bad Bunny - WHERE SHE GOES,97,5.0,5,,2370,142323,Bad Bunny,WHERE SHE GOES
Shawn Mendes - There's Nothing Holdin' Me Back,104,39.0,3,(x1),1757,142133,Shawn Mendes,There's Nothing Holdin' Me Back
The Weeknd - Blinding Lights,86,16.0,1,(x1),4245,140915,The Weeknd,Blinding Lights
Billie Eilish - WILDFLOWER,97,,17,,3201,139565,Billie Eilish,WILDFLOWER
