Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
(G)I-DLE - Queencard,315,44.0,4,,40175,3772903,(G)I-DLE,Queencard
TWS - plot twist,276,14.0,8,,27893,3713936,TWS,plot twist
Agust D - People Pt.2,330,2.0,5,,29245,3678621,Agust D,People Pt.2
Coldplay - My Universe,572,121.0,1,(x25),38178,3667292,Coldplay,My Universe
Kenshi Yonezu - KICK BACK,447,1.0,10,,16562,3634462,Kenshi Yonezu,KICK BACK
Jimin - Promise,501,7.0,8,,19337,3555329,Jimin,Promise
Yuuri - ベテルギウス,557,,18,,12877,3554975,Yuuri,ベテルギウス
Baek A - Amor,632,,16,,13102,3521967,Baek A,Amor
Charlie Puth - Dangerously,600,,20,,10487,3473413,Charlie Puth,Dangerously
LE SSERAFIM - Smart,248,15.0,9,,29772,3458755,LE SSERAFIM,Smart
Charlie Puth - That's Hilarious,520,49.0,5,,15737,3448047,Charlie Puth,That's Hilarious
Lim Young Woong - Warmth,171,,11,,25895,3446439,Lim Young Woong,Warmth
ZICO - SPOT!,181,30.0,2,(x3),75899,3434722,ZICO,SPOT!
imase - NIGHT DANCER,396,26.0,5,,23735,3402451,imase,NIGHT DANCER
Lim Young Woong - Home,171,,12,,25440,3400135,Lim Young Woong,Home
BTS - Euphoria,904,,17,,8538,3369466,BTS,Euphoria
Jung Kook - Somebody,335,,11,,47983,3352399,Jung Kook,Somebody
BTS - Spring Day,933,,27,,7825,3346937,BTS,Spring Day
데이먼스 이어 Damons year - yours,727,,46,,14302,3340692,데이먼스 이어 Damons year,yours
QWER - T.B.H,206,1.0,10,,26309,3337639,QWER,T.B.H
BTS - Yet To Come,367,41.0,1,(x14),48461,3334935,BTS,Yet To Come
DAY6 - You Were Beautiful,447,,26,,17515,3307997,DAY6,You Were Beautiful
Jung Kook - Still With You,371,14.0,8,,32214,3274187,Jung Kook,Still With You
Charlie Puth - Light Switch,544,67.0,6,,11769,3269916,Charlie Puth,Light Switch
Jung Kook - Stay Alive (Prod. SUGA of BTS),612,33.0,1,(x4),22611,3234684,Jung Kook,Stay Alive (Prod. SUGA of BTS)
Jin - The Astronaut,412,29.0,3,(x1),30491,3226604,Jin,The Astronaut
BTS - Take Two,243,20.0,5,,52225,3220703,BTS,Take Two
Sabrina Carpenter - Espresso,195,,11,,25882,3212174,Sabrina Carpenter,Espresso
aespa - Illusion,460,45.0,4,,15979,3202245,aespa,Illusion
d4vd - Here With Me,642,,35,,17256,3199433,d4vd,Here With Me
Red Velvet - Feel My Rhythm,465,61.0,1,(x13),32667,3170458,Red Velvet,Feel My Rhythm
Jung Kook - Shot Glass of Tears,351,,13,,46271,3158914,Jung Kook,Shot Glass of Tears
Jung Kook - Too Sad to Dance,352,4.0,10,,48137,3156468,Jung Kook,Too Sad to Dance
Lauv - Steal The Show,374,9.0,8,,30167,3146968,Lauv,Steal The Show
JVKE - Angel Pt. 2,359,9.0,5,,68730,3127703,JVKE,Angel Pt. 2
Jung Kook - Hate You,284,7.0,8,,52905,3095920,Jung Kook,Hate You
Nerd Connection - If I have you only (My love X Nerd Connection),346,,31,,16106,3082962,Nerd Connection,If I have you only (My love X Nerd Connection)
Jung Kook - Closer to You,298,1.0,10,,48805,3063905,Jung Kook,Closer to You
V - FRI(END)S,223,9.0,9,,30905,3041304,V,FRI(END)S
Agust D - Haegeum,332,2.0,6,,26820,3033579,Agust D,Haegeum
Jung Kook - Please Don't Change,300,5.0,9,,49965,3019146,Jung Kook,Please Don't Change
AKMU - Love Lee,292,16.0,8,,27170,2993218,AKMU,Love Lee
(G)I-DLE - Nxde,263,52.0,1,(x10),49427,2980903,(G)I-DLE,Nxde
Jimin - Christmas Love,452,,17,,19575,2953111,Jimin,Christmas Love
BIGBANG - Still Life,352,57.0,1,(x13),129437,2922152,BIGBANG,Still Life
Mitski - My Love Mine All Mine,386,,31,,11881,2893667,Mitski,My Love Mine All Mine
YOASOBI - 夜に駆ける,911,,82,,6466,2892292,YOASOBI,夜に駆ける
League of Legends - GODS,284,8.0,4,,34056,2856154,League of Legends,GODS
KISS OF LIFE - Sugarcoat (NATTY Solo),437,,26,,13779,2853338,KISS OF LIFE,Sugarcoat (NATTY Solo)
BSS - Fighting (Feat. Lee Young Ji),397,32.0,5,,20894,2849401,BSS,Fighting (Feat. Lee Young Ji)
Jimin - Slow Dance,97,68.0,6,,57262,2831158,Jimin,Slow Dance
KISS OF LIFE - Sticky,116,22.0,5,,45523,2830422,KISS OF LIFE,Sticky
(G)I-DLE - Fate,225,17.0,9,,28607,2813254,(G)I-DLE,Fate
The Weeknd - Blinding Lights,927,15.0,6,,7137,2808717,The Weeknd,Blinding Lights
IU - LILAC,587,58.0,1,(x4),28935,2796403,IU,LILAC
SEVENTEEN - Super,311,17.0,3,(x2),36929,2790087,SEVENTEEN,Super
V - Blue,309,2.0,10,,27635,2774402,V,Blue
BABYMONSTER - SHEESH,206,15.0,9,,31013,2769812,BABYMONSTER,SHEESH
FIFTY FIFTY - Cupid - Twin Ver.,262,17.0,7,,27732,2741942,FIFTY FIFTY,Cupid - Twin Ver.
Jimin - Rebirth (Intro),97,63.0,7,,51540,2735419,Jimin,Rebirth (Intro)
SZA - Snooze,553,,74,,7564,2732995,SZA,Snooze
Sam Smith - Unholy,273,16.0,7,,17063,2687584,Sam Smith,Unholy
Benson Boone - Beautiful Things,278,,20,,17013,2686342,Benson Boone,Beautiful Things
Nicky Youre - Sunroof,593,,30,,9334,2676076,Nicky Youre,Sunroof
TAEYEON - INVU,482,65.0,1,(x25),19164,2673357,TAEYEON,INVU
Post Malone - Circles,944,,26,,14478,2665622,Post Malone,Circles
Tommy Richman - MILLION DOLLAR BABY,175,,12,,25243,2660602,Tommy Richman,MILLION DOLLAR BABY
Glass Animals - Heat Waves,696,,12,,8043,2649986,Glass Animals,Heat Waves
ZICO - New thing (Prod. ZICO) (Feat. Homies),229,57.0,1,(x4),35741,2648261,ZICO,New thing (Prod. ZICO) (Feat. Homies)
V - For Us,286,2.0,9,,27959,2643004,V,For Us
RIIZE - Memories,406,,24,,14018,2635289,RIIZE,Memories
Ed Sheeran - Bad Habits,480,124.0,3,(x12),15608,2633860,Ed Sheeran,Bad Habits
Billie Eilish - BIRDS OF A FEATHER,160,,15,,22993,2606990,Billie Eilish,BIRDS OF A FEATHER
IU - Love wins all,267,12.0,6,,50637,2599280,IU,Love wins all
BIBI - Bam Yang Gang,179,30.0,4,,45930,2593201,BIBI,Bam Yang Gang
Taylor Swift - Anti-Hero,347,28.0,4,,24893,2587667,Taylor Swift,Anti-Hero
Doja Cat - Kiss Me More,501,108.0,2,(x9),11544,2489845,Doja Cat,Kiss Me More
Sam Smith - I'm Not The Only One,526,,40,,6746,2463049,Sam Smith,I'm Not The Only One
JVKE - golden hour,451,,31,,8822,2462701,JVKE,golden hour
Lee Young Ji - Small girl,125,22.0,4,,60073,2455824,Lee Young Ji,Small girl
BTS - Boy With Luv,756,8.0,5,,13222,2452768,BTS,Boy With Luv
Lil Nas X - INDUSTRY BABY,502,73.0,5,,10336,2441286,Lil Nas X,INDUSTRY BABY
DEAN - instagram,877,,60,,7048,2427157,DEAN,instagram
RIIZE - Love 119,216,3.0,8,,31895,2407591,RIIZE,Love 119
IU - Celebrity,606,65.0,3,(x10),18417,2401334,IU,Celebrity
Nerd Connection - Good Night Good Dream,574,,64,,7657,2399449,Nerd Connection,Good Night Good Dream
Doja Cat - Paint The Town Red,273,,13,,20499,2377699,Doja Cat,Paint The Town Red
Parc Jae Jung - Let's Say Goodbye,324,,30,,13525,2376047,Parc Jae Jung,Let's Say Goodbye
JISOO - FLOWER,199,31.0,2,(x3),39011,2371757,JISOO,FLOWER
KISS OF LIFE - Midas Touch,200,8.0,9,,27577,2357645,KISS OF LIFE,Midas Touch
Vaundy - 踊り子,289,,14,,29986,2351275,Vaundy,踊り子
V - Slow Dancing (Piano Ver.),255,,12,,25137,2345296,V,Slow Dancing (Piano Ver.)
Post Malone - I Like You (A Happier Song),426,14.0,2,(x2),15432,2332624,Post Malone,I Like You (A Happier Song)
Jung Kook - Never Let Go,139,6.0,9,,47696,2327117,Jung Kook,Never Let Go
NewJeans - ASAP,282,20.0,6,,79894,2324459,NewJeans,ASAP
Aimyon - 愛を伝えたいだとか,292,,14,,17655,2319175,Aimyon,愛を伝えたいだとか
aespa - Savage,417,53.0,1,(x9),25751,2318895,aespa,Savage
Jimin - Like Crazy (Deep House Remix),305,,22,,13300,2294976,Jimin,Like Crazy (Deep House Remix)
Jimin - Interlude : Showtime,97,11.0,8,,47321,2255255,Jimin,Interlude : Showtime
IU - eight(Prod.&Feat. SUGA of BTS),745,,17,,5073,2245245,IU,eight(Prod.&Feat. SUGA of BTS)
NCT DREAM - Candy,244,28.0,1,(x2),37405,2244545,NCT DREAM,Candy
Jimin - Like Crazy (UK Garage Remix),309,,27,,12717,2241103,Jimin,Like Crazy (UK Garage Remix)
JENNIE - You & Me,222,13.0,4,,45156,2236775,JENNIE,You & Me
Lauv - I Like Me Better,854,,31,,11890,2220494,Lauv,I Like Me Better
DAY6 - Welcome to the Show,220,,22,,19651,2220269,DAY6,Welcome to the Show
IVE - Baddie,222,3.0,10,,24227,2220031,IVE,Baddie
Bruno Mars - Leave The Door Open,517,69.0,1,(x6),10551,2208235,Bruno Mars,Leave The Door Open
Dua Lipa - Levitating,575,62.0,5,,10872,2202005,Dua Lipa,Levitating
Lim Young Woong - Two fists,425,,56,,11798,2196018,Lim Young Woong,Two fists
FIFTY FIFTY - Cupid,197,3.0,10,,22632,2192880,FIFTY FIFTY,Cupid
The Black Skirts - EVERYTHING,604,,107,,7630,2180375,The Black Skirts,EVERYTHING
"sokodomo - MERRY-GO-ROUND (Feat. Zion.T, Wonstein) (Prod. Slom)",293,92.0,1,(x36),30200,2174923,sokodomo,"MERRY-GO-ROUND (Feat. Zion.T, Wonstein) (Prod. Slom)"
JEON SOMI - Fast Forward,214,2.0,10,,24081,2171669,JEON SOMI,Fast Forward
Crush - Rush Hour (Feat. j-hope of BTS),215,37.0,6,,24525,2129547,Crush,Rush Hour (Feat. j-hope of BTS)
IVE - HEYA,158,13.0,9,,34810,2122750,IVE,HEYA
V - Sweet Night,693,,31,,13402,2092623,V,Sweet Night
Lee Mujin - Traffic light,482,7.0,8,,8203,2090511,Lee Mujin,Traffic light
BTS - Life Goes On,564,54.0,2,(x12),26897,2078243,BTS,Life Goes On
Giveon - Heartbreak Anniversary,670,,12,,5990,2064091,Giveon,Heartbreak Anniversary
BE'O - LOVE me,363,,12,,8967,2059225,BE'O,LOVE me
BLACKPINK - Lovesick Girls,675,35.0,2,(x1),13783,2045316,BLACKPINK,Lovesick Girls
YENA - SMILEY(Feat. BIBI),385,69.0,3,(x11),10051,2043779,YENA,SMILEY(Feat. BIBI)
Ed Sheeran - Shivers,402,55.0,4,,9051,2036676,Ed Sheeran,Shivers
ILLIT - Lucky Girl Syndrome,213,,21,,17730,2016800,ILLIT,Lucky Girl Syndrome
10CM - Gradation,382,,27,,8491,2013682,10CM,Gradation
j-hope - on the street,265,17.0,4,,25639,2008280,j-hope,on the street
NAYEON - POP!,282,36.0,3,(x3),15998,1984479,NAYEON,POP!
BTS - Run BTS,325,15.0,2,(x5),31469,1963404,BTS,Run BTS
NMIXX - DICE,272,,11,,17102,1946401,NMIXX,DICE
Jay Park - GANADARA (Feat. IU),324,50.0,1,(x3),18479,1944695,Jay Park,GANADARA (Feat. IU)
ECLIPSE - Sudden Shower,175,,25,,17698,1937528,ECLIPSE,Sudden Shower
Lim Jae Hyun - Rhapsody of Sadness,295,,57,,8961,1934630,Lim Jae Hyun,Rhapsody of Sadness
STAYC - Teddy Bear,226,12.0,8,,17776,1924041,STAYC,Teddy Bear
NewJeans - Right Now,125,9.0,4,,69933,1901205,NewJeans,Right Now
Justin Bieber - Hold On,564,47.0,3,(x6),8520,1894933,Justin Bieber,Hold On
"MeloMance - Love, Maybe",387,7.0,9,,10622,1893926,MeloMance,"Love, Maybe"
Ariana Grande - we can't be friends (wait for your love),194,,15,,21389,1869008,Ariana Grande,we can't be friends (wait for your love)
The Weeknd - Out of Time,450,16.0,7,,9567,1858252,The Weeknd,Out of Time
NewJeans - Get Up,221,11.0,8,,67519,1851361,NewJeans,Get Up
Tate McRae - greedy,250,,42,,10952,1849693,Tate McRae,greedy
RIIZE - Boom Boom Bass,129,,12,,33488,1845186,RIIZE,Boom Boom Bass
BTS - Lie,409,,20,,12623,1843027,BTS,Lie
RM - Wild Flower,307,1.0,10,,15146,1814818,RM,Wild Flower
Fujii Kaze - Shinunoga E-Wa,290,,17,,11910,1796005,Fujii Kaze,Shinunoga E-Wa
"PATEKO - Rainy day (Feat. ASH ISLAND, Skinny Brown)",622,,53,,7135,1792828,PATEKO,"Rainy day (Feat. ASH ISLAND, Skinny Brown)"
Yoon Do Hyun - I Guess I Loved You,477,,71,,10449,1766699,Yoon Do Hyun,I Guess I Loved You
tripleS - Girls Never Die,165,,14,,23395,1731594,tripleS,Girls Never Die
D-Hack - OHAYO MY NIGHT,459,,14,,7100,1730970,D-Hack,OHAYO MY NIGHT
ROSÉ - On The Ground,440,44.0,1,(x10),25748,1716877,ROSÉ,On The Ground
Crush - Love You With All My Heart,206,,19,,17819,1687632,Crush,Love You With All My Heart
LE SSERAFIM - FEARLESS (2023 Ver.),323,,22,,14435,1684578,LE SSERAFIM,FEARLESS (2023 Ver.)
Sung Si Kyung - Every moment of you 너의 모든 순간,502,,70,,4850,1682849,Sung Si Kyung,Every moment of you 너의 모든 순간
IU - strawberry moon,379,33.0,1,(x10),28187,1682290,IU,strawberry moon
TAEYEON - Weekend,394,43.0,3,(x2),16819,1679587,TAEYEON,Weekend
RIIZE - Talk Saxy,214,,26,,16589,1677034,RIIZE,Talk Saxy
ASH ISLAND - MELODY,564,,13,,4945,1675738,ASH ISLAND,MELODY
BTS - Serendipity - Full Length Edition,368,,19,,12222,1662364,BTS,Serendipity - Full Length Edition
aespa - Girls,246,26.0,2,(x4),19482,1661947,aespa,Girls
AKMU - Fry’s Dream,203,,18,,17332,1640262,AKMU,Fry’s Dream
SEVENTEEN - HOT,324,1.0,10,,10988,1629422,SEVENTEEN,HOT
Miley Cyrus - Flowers,228,,11,,16482,1625731,Miley Cyrus,Flowers
LE SSERAFIM - CRAZY,55,42.0,4,,49282,1616193,LE SSERAFIM,CRAZY
KyoungSeo - Dear my X,316,,19,,8494,1616158,KyoungSeo,Dear my X
benny blanco - Bad Decisions,225,18.0,3,(x2),31471,1613800,benny blanco,Bad Decisions
Kendrick Lamar - Not Like Us,160,,24,,16943,1609759,Kendrick Lamar,Not Like Us
Sabrina Carpenter - Please Please Please,139,,14,,23787,1609658,Sabrina Carpenter,Please Please Please
Olivia Rodrigo - good 4 u,392,48.0,6,,10579,1597547,Olivia Rodrigo,good 4 u
STAYC - ASAP,405,65.0,4,,8907,1596831,STAYC,ASAP
NMIXX - DASH,194,,20,,17739,1593928,NMIXX,DASH
Jimin - Like Crazy (Instrumental),257,,40,,10457,1590996,Jimin,Like Crazy (Instrumental)
UMI - wherever u r,173,,14,,21495,1585319,UMI,wherever u r
BE'O - Limousine (Feat. MINO) (Prod. GRAY),246,72.0,1,(x5),29737,1583957,BE'O,Limousine (Feat. MINO) (Prod. GRAY)
Jung Kook - Standing Next to You (Usher Remix),134,,15,,25669,1581860,Jung Kook,Standing Next to You (Usher Remix)
Frank Ocean - Pink + White,302,,52,,9894,1565207,Frank Ocean,Pink + White
Tyla - Water,233,,42,,11711,1565174,Tyla,Water
Tatsuya Kitani - 青のすみか,293,,58,,8769,1559560,Tatsuya Kitani,青のすみか
BUMJIN - A Letter,266,,59,,9171,1547417,BUMJIN,A Letter
Lim Young Woong - Hate you,315,,65,,10191,1545876,Lim Young Woong,Hate you
Harry Styles - Watermelon Sugar,634,,33,,5924,1542082,Harry Styles,Watermelon Sugar
aespa - Dreams Come True,275,59.0,1,(x13),12908,1539753,aespa,Dreams Come True
DAY6 - HAPPY,76,32.0,4,,37631,1531871,DAY6,HAPPY
fromis_9 - Supersonic,73,2.0,10,,28346,1527694,fromis_9,Supersonic
Halsey - Lilith,154,,17,,18322,1526772,Halsey,Lilith
Marshmello - Leave Before You Love Me,506,,15,,7876,1515662,Marshmello,Leave Before You Love Me
NMIXX - Love Me Like This,185,,15,,15867,1507665,NMIXX,Love Me Like This
ITZY - SNEAKERS,197,14.0,8,,14282,1504341,ITZY,SNEAKERS
Brave Girls - Rollin',371,49.0,2,(x4),14119,1495725,Brave Girls,Rollin'
Anne-Marie - 2002,668,,24,,4114,1494683,Anne-Marie,2002
Red Velvet - Psycho,580,,27,,6191,1489067,Red Velvet,Psycho
Pink Sweat$ - At My Worst,601,3.0,8,,8984,1486523,Pink Sweat$,At My Worst
Kim Seungmin - My pleasure Is That You Ride The Bentley,260,,19,,9536,1477491,Kim Seungmin,My pleasure Is That You Ride The Bentley
Girls' Generation - FOREVER 1,176,32.0,5,,23961,1475037,Girls' Generation,FOREVER 1
Olivia Rodrigo - vampire,228,,21,,17212,1469299,Olivia Rodrigo,vampire
Taylor Swift - Fortnight,128,8.0,9,,31038,1466841,Taylor Swift,Fortnight
QWER - Discord,230,,44,,12220,1459560,QWER,Discord
AKMU - NAKKA,307,40.0,4,,16055,1453041,AKMU,NAKKA
Joji - Glimpse of Us,252,21.0,3,(x3),15295,1447297,Joji,Glimpse of Us
Sia - Snowman,243,10.0,3,(x1),27221,1439869,Sia,Snowman
BE'O - Suddenly,434,,17,,6255,1438516,BE'O,Suddenly
Mariah Carey - All I Want for Christmas Is You,180,18.0,1,(x2),35297,1422629,Mariah Carey,All I Want for Christmas Is You
aespa - Thirsty,192,,12,,21886,1418517,aespa,Thirsty
The Weeknd - One Of The Girls,265,,67,,7916,1412949,The Weeknd,One Of The Girls
Paul Blanco - Summer (Feat. BE’O),266,,43,,10243,1404774,Paul Blanco,Summer (Feat. BE’O)
BE'O - Complex (Feat. ZICO),197,,17,,11600,1396881,BE'O,Complex (Feat. ZICO)
LE SSERAFIM - Sour Grapes,373,,66,,5583,1389015,LE SSERAFIM,Sour Grapes
Maroon 5 - Beautiful Mistakes,497,,12,,6972,1384208,Maroon 5,Beautiful Mistakes
