Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Ion Miles - Powerade,471,8.0,8,,24445,5034952,Ion Miles,Powerade
Robin Schulz - Sugar,722,183.0,1,(x27),17854,4999870,Robin Schulz,Sugar
VIZE - Never Let Me Down,380,,12,,25500,4982229,VIZE,Never Let Me Down
Drake - Toosie Slide,271,76.0,1,(x20),57563,4969681,Drake,Toosie Slide
Adele - Set Fire to the Rain,618,,44,,15013,4955242,Adele,Set Fire to the Rain
Dimitri Vegas & Like Mike - Thank You (Not So Bad),292,,20,,26780,4951225,Dimitri Vegas & Like Mike,Thank You (Not So Bad)
twocolors - Lovefool,469,,26,,19753,4936733,twocolors,Lovefool
XXXTENTACION - Moonlight,486,10.0,2,(x4),52787,4928694,XXXTENTACION,Moonlight
MEDUZA - Lose Control,476,,20,,20470,4928129,MEDUZA,Lose Control
Tyga - Taste,440,35.0,4,,30647,4899243,Tyga,Taste
Bad Bunny - MIA,330,79.0,1,(x7),42596,4897711,Bad Bunny,MIA
Dua Lipa - Dance The Night (From Barbie The Album),332,36.0,3,(x4),30277,4891722,Dua Lipa,Dance The Night (From Barbie The Album)
Kygo - It Ain't Me,405,106.0,2,(x33),33865,4889443,Kygo,It Ain't Me
Arizona Zervas - ROXANNE,301,49.0,3,(x6),36185,4888800,Arizona Zervas,ROXANNE
Creeds - Push Up - Main Edit,463,,38,,18641,4885323,Creeds,Push Up - Main Edit
Kygo - Whatever,279,,12,,26522,4863707,Kygo,Whatever
Jonas Blue - Rise,434,48.0,4,,28510,4859198,Jonas Blue,Rise
Imagine Dragons - Enemy,372,76.0,5,,29769,4854003,Imagine Dragons,Enemy
Michael Bublé - Holly Jolly Christmas,249,2.0,9,,151451,4852790,Michael Bublé,Holly Jolly Christmas
Beyoncé - TEXAS HOLD 'EM,205,59.0,2,(x13),56780,4848097,Beyoncé,TEXAS HOLD 'EM
Bonez MC - Ohne mein Team,975,,61,,9411,4832054,Bonez MC,Ohne mein Team
Manu Chao - Me Gustas Tu,509,,38,,14544,4821290,Manu Chao,Me Gustas Tu
Maroon 5 - Girls Like You,352,75.0,3,(x2),28563,4814077,Maroon 5,Girls Like You
Lauv - I Like Me Better,536,,12,,15602,4808940,Lauv,I Like Me Better
Robin Schulz - OK,441,45.0,6,,23036,4780970,Robin Schulz,OK
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,502,,13,,18853,4778649,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse
Shakin' Stevens - Merry Christmas Everyone,198,25.0,7,,187383,4769523,Shakin' Stevens,Merry Christmas Everyone
Richy Mitch & The Coal Miners - Evergreen,370,,25,,20882,4755113,Richy Mitch & The Coal Miners,Evergreen
The Script - Hall of Fame,602,,75,,13437,4745298,The Script,Hall of Fame
Swedish House Mafia - Moth To A Flame,446,5.0,6,,39906,4739762,Swedish House Mafia,Moth To A Flame
Martin Jensen - Solo Dance,571,14.0,9,,19520,4738888,Martin Jensen,Solo Dance
Naps - La kiffance,472,,13,,23495,4735566,Naps,La kiffance
Robin Schulz - Speechless,511,,13,,20869,4727562,Robin Schulz,Speechless
