Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Cheb Hichem TGV - Allo Oui,319,33.0,7,,23516,3552902,Cheb Hichem TGV,Allo Oui
ElGrandeToto - SULTAN,336,29.0,3,(x2),94373,3491618,ElGrandeToto,SULTAN
Bo9al - SME3NI,508,3.0,9,,13358,3403451,Bo9al,SME3NI
RYM - Stylo warqa,768,,14,,8618,3396211,RYM,Stylo warqa
7liwa - Douwi Douwi,143,41.0,1,(x19),42718,3389665,7liwa,Douwi Douwi
DYSTINCT - Business,318,59.0,3,(x1),28783,3368308,DYSTINCT,Business
The Weeknd - Blinding Lights,1243,65.0,2,(x1),4768,3325139,The Weeknd,Blinding Lights
LFERDA - Ma Jolie,559,6.0,7,,11148,3323968,LFERDA,Ma Jolie
Ali S - Galbi,225,12.0,2,(x5),39826,3319159,Ali S,Galbi
Mc Artisan - ELGHIRA,678,,33,,9325,3301039,Mc Artisan,ELGHIRA
Inkonnu - Moral,549,40.0,3,(x8),65822,3296645,Inkonnu,Moral
Snor - Lalala,720,110.0,1,(x4),14416,3288928,Snor,Lalala
Mons - Iori 5,575,14.0,4,,18598,3275397,Mons,Iori 5
Lartiste - 00:00,380,26.0,1,(x2),18447,3257596,Lartiste,00:00
OUENZA - La Tete,453,31.0,2,(x2),22568,3212672,OUENZA,La Tete
ElGrandeToto - Ailleurs,607,43.0,1,(x1),129792,3164965,ElGrandeToto,Ailleurs
Inkonnu - Arabi,744,72.0,1,(x1),46976,3160154,Inkonnu,Arabi
Mocci - Khalass,662,16.0,8,,11378,3111151,Mocci,Khalass
L'morphine - Sparadra,596,29.0,1,(x8),54777,3108305,L'morphine,Sparadra
Manal - MAHBOULA,153,46.0,2,(x1),37092,3071264,Manal,MAHBOULA
Mons - Nfss Lhala,411,,23,,11835,3056023,Mons,Nfss Lhala
Snor - Nasa,744,103.0,1,(x2),20661,3049712,Snor,Nasa
7-Toun - MARJANA,451,,43,,10722,3030024,7-Toun,MARJANA
BTS - Dynamite,703,40.0,1,(x4),16890,3009142,BTS,Dynamite
Adam Port - Move,139,54.0,4,,32487,2983398,Adam Port,Move
ElGrandeToto - WELD LAADOUL,153,28.0,1,(x13),85929,2974920,ElGrandeToto,WELD LAADOUL
Rema - Calm Down,512,39.0,8,,13404,2972251,Rema,Calm Down
Aezaddy - Nari,413,,20,,15255,2961492,Aezaddy,Nari
Tagne - KIKI,835,28.0,1,(x1),24030,2960416,Tagne,KIKI
Saad Lamjarred - Enty Hayaty,517,59.0,3,(x1),17711,2932468,Saad Lamjarred,Enty Hayaty
V - Christmas Tree,422,79.0,1,(x2),26221,2931186,V,Christmas Tree
Jul - Oh qu'elle est belle,278,1.0,10,,22465,2917072,Jul,Oh qu'elle est belle
ElGrandeToto - Thezz,406,69.0,1,(x9),174033,2884107,ElGrandeToto,Thezz
Cheb Hasni - Sbaart Ou Tal Adabi,1050,,82,,4752,2862925,Cheb Hasni,Sbaart Ou Tal Adabi
Mehdi Fadili - Mriyech,450,,15,,16170,2850975,Mehdi Fadili,Mriyech
7liwa - Hallelujah,496,56.0,1,(x15),40520,2822863,7liwa,Hallelujah
Raste - Ah Bon,876,,29,,7933,2818877,Raste,Ah Bon
The Weeknd - Starboy,742,,54,,5833,2810686,The Weeknd,Starboy
ElGrandeToto - Tango,430,57.0,2,(x7),152886,2786061,ElGrandeToto,Tango
Hassa1 - Wsalni MSG,316,,18,,15110,2785625,Hassa1,Wsalni MSG
Madd - 3310,790,,50,,5843,2783817,Madd,3310
LFERDA - San Siro,182,24.0,2,(x1),49233,2776825,LFERDA,San Siro
Mocci - 9ortass,659,29.0,8,,10779,2732912,Mocci,9ortass
Tom Odell - Another Love,689,,25,,7174,2730010,Tom Odell,Another Love
Oxlade - KU LO SA - A COLORS SHOW,454,38.0,5,,13218,2720651,Oxlade,KU LO SA - A COLORS SHOW
Eminem - Mockingbird,559,,16,,8737,2712648,Eminem,Mockingbird
Jimin - Who,97,56.0,1,(x14),76907,2711679,Jimin,Who
Baby Gang - Mentalité,517,,19,,10942,2681725,Baby Gang,Mentalité
