Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Miriam Yeung - 可惜我是水瓶座,1705,,36,,7057,6829406,Miriam Yeung,可惜我是水瓶座
NewJeans - Hype Boy,808,,21,,16236,6744428,NewJeans,Hype Boy
陳卓賢 Ian - 抱抱無尾熊,554,8.0,10,,33330,6718520,陳卓賢 Ian,抱抱無尾熊
Crowd Lu - 刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,870,161.0,1,(x5),21185,6713005,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲
Terence Lam - 某種老朋友,623,61.0,1,(x6),78074,6616694,Terence Lam,某種老朋友
Gareth.T - 勁浪漫 超溫馨,637,71.0,5,,27034,6496681,Gareth.T,勁浪漫 超溫馨
陳卓賢 Ian - Got U,501,11.0,4,,32667,6480663,陳卓賢 Ian,Got U
C AllStar - 天梯,1853,,56,,5869,6460412,C AllStar,天梯
MC 張天賦 - 與我無關,416,31.0,1,(x4),62960,6455678,MC 張天賦,與我無關
James Arthur - Say You Won't Let Go,1706,102.0,6,,10806,6452092,James Arthur,Say You Won't Let Go
Anson Lo 盧瀚霆 - Nah,367,124.0,2,(x1),44229,6347593,Anson Lo 盧瀚霆,Nah
Jay Chou - 說好不哭,854,112.0,1,(x14),56829,6344956,Jay Chou,說好不哭
Supper Moment - 無盡,1981,,19,,5494,6320380,Supper Moment,無盡
Kaho Hung - 黑玻璃,294,43.0,4,,32762,6288745,Kaho Hung,黑玻璃
陳卓賢 Ian - 仍在,412,22.0,5,,32344,6286904,陳卓賢 Ian,仍在
Camila Cabello - Havana,1026,223.0,1,(x10),17001,6279982,Camila Cabello,Havana
MC 張天賦 - 抽,456,24.0,2,(x2),57941,6200268,MC 張天賦,抽
Dear Jane - 2084,1094,,12,,10832,6128877,Dear Jane,2084
Billie Eilish - bad guy,846,172.0,1,(x10),22418,6118182,Billie Eilish,bad guy
Post Malone - Sunflower - Spider-Man: Into the Spider-Verse,1027,115.0,1,(x15),15706,6100103,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse
