Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Syed Hassan Ullah Hussani - Main Banda E Aasi Hoon,16,,51,,4964,45304,Syed Hassan Ullah Hussani,Main Banda E Aasi Hoon
Pritam - Tabaah Ho Gaye (Kalank),8,,168,,6073,45290,Pritam,Tabaah Ho Gaye (Kalank)
Paradox - Rihaayi,17,,133,,2884,45247,Paradox,Rihaayi
Asim Azhar - YOU,6,,67,,10444,45232,Asim Azhar,YOU
Jonita Gandhi - Love Like That,9,,170,,5720,45093,Jonita Gandhi,Love Like That
Ayisha Abdul Basith - Muhammad Nabina,19,,99,,3404,45046,Ayisha Abdul Basith,Muhammad Nabina
AP Dhillon - Sweet Flower,7,,112,,7841,44771,AP Dhillon,Sweet Flower
Future - We Still Don't Trust You,8,,125,,6517,44722,Future,We Still Don't Trust You
RM - Change pt.2,9,,27,,10048,44657,RM,Change pt.2
Prashant Katheriya - Jiske Aane Se Mukammal,14,,112,,4273,44615,Prashant Katheriya,Jiske Aane Se Mukammal
Drake - Push Ups,6,,58,,11214,44605,Drake,Push Ups
"Pritam - Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")",18,,77,,2708,44101,Pritam,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")"
Travis Scott - TOPIA TWINS,8,,15,,9662,43965,Travis Scott,TOPIA TWINS
Imagine Dragons - Believer,20,,164,,4242,43827,Imagine Dragons,Believer
"Taylor Swift - Would've, Could've, Should've",14,,70,,4525,43773,Taylor Swift,"Would've, Could've, Should've"
Sidhu Moose Wala - Dark Love,19,,77,,3030,43623,Sidhu Moose Wala,Dark Love
BTS - Spring Day,10,,27,,10886,43552,BTS,Spring Day
Drake - On BS,11,,26,,8564,43550,Drake,On BS
Taylor Swift - The Tortured Poets Department,5,,26,,16838,43346,Taylor Swift,The Tortured Poets Department
Jasleen Royal - Ranjha - Sid X Kiara Version,10,,105,,5115,42771,Jasleen Royal,Ranjha - Sid X Kiara Version
j-hope - Pandora's Box,14,,24,,7720,42677,j-hope,Pandora's Box
Syed Hassan Ullah Hussani - Wo Mera Nabi Hai,12,,65,,4269,42495,Syed Hassan Ullah Hussani,Wo Mera Nabi Hai
RM - Lonely,8,,24,,10385,42169,RM,Lonely
RM - All Day,8,,22,,10583,42000,RM,All Day
Solven - Rata Ta,10,,76,,5141,41779,Solven,Rata Ta
Talha Anjum - Studio Gangsters,9,,97,,5958,41579,Talha Anjum,Studio Gangsters
Taylor Swift - My Boy Only Breaks His Favorite Toys,5,,37,,14622,41486,Taylor Swift,My Boy Only Breaks His Favorite Toys
Taylor Swift - Style,11,,146,,4299,41247,Taylor Swift,Style
Jubin Nautiyal - Dil Galti Kar Baitha Hai,21,,157,,2225,41203,Jubin Nautiyal,Dil Galti Kar Baitha Hai
Jain - Makeba,11,,167,,3933,41017,Jain,Makeba
"KK - Ajab Si (From ""Om Shanti Om"")",13,,81,,4227,40918,KK,"Ajab Si (From ""Om Shanti Om"")"
V - It's Definitely You,7,,66,,8046,40911,V,It's Definitely You
Drake - First Person Shooter,7,,52,,8624,40383,Drake,First Person Shooter
Coolio - Gangsta's Paradise,19,,110,,2685,40272,Coolio,Gangsta's Paradise
RM - Forg_tful,8,,26,,10112,39876,RM,Forg_tful
AP Dhillon - Distance,6,,110,,7984,39809,AP Dhillon,Distance
Taylor Swift - Say Don't Go (Taylor's Version) (From The Vault),6,,30,,10740,39792,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault)
"Gajendra Verma - Mann Mera (From ""Table No. 21"")",17,,87,,2513,39672,Gajendra Verma,"Mann Mera (From ""Table No. 21"")"
Anuv Jain - Antariksh,8,,93,,6169,39587,Anuv Jain,Antariksh
Tegi Pannu - Schedule,18,,168,,2709,39542,Tegi Pannu,Schedule
Shuja Haider - Faslon Ko Takaluf,14,,59,,4463,39453,Shuja Haider,Faslon Ko Takaluf
BTS - Permission to Dance,20,,97,,2542,39309,BTS,Permission to Dance
Umair - DOMINOS,5,,73,,10084,39054,Umair,DOMINOS
Jordan Sandhu - Haye O Dila,4,,25,,14887,39053,Jordan Sandhu,Haye O Dila
Faris Shafi - Vitamin D,17,,76,,3158,39017,Faris Shafi,Vitamin D
AP Dhillon - Real Talk,10,,80,,4728,38978,AP Dhillon,Real Talk
RM - Hectic,8,,35,,9192,38578,RM,Hectic
TOMORROW X TOGETHER - Back for More,8,,104,,5414,38342,TOMORROW X TOGETHER,Back for More
Riad Mostan - Phir Aur Kya Chahiye,1,1.0,3,(x1),38209,38209,Riad Mostan,Phir Aur Kya Chahiye
"Jeet Gannguli - Khamoshiyan (From ""Khamoshiyan"")",10,,186,,4098,38147,Jeet Gannguli,"Khamoshiyan (From ""Khamoshiyan"")"
Atif Aslam - Zindagi,7,,122,,6202,37966,Atif Aslam,Zindagi
Maanu - pyaar hai asli,18,,77,,2439,37836,Maanu,pyaar hai asli
Asim Azhar - Chand Mahiya,6,,30,,10723,37580,Asim Azhar,Chand Mahiya
RM - No.2,8,,33,,9250,37522,RM,No.2
Astrid S - Darkest Hour - Asim Azhar Version,9,,89,,5599,37205,Astrid S,Darkest Hour - Asim Azhar Version
Haroon - Dil Se Pakistan,6,,31,,12750,37186,Haroon,Dil Se Pakistan
Jung Kook - 3D (Alternate Ver.),7,,40,,8889,37159,Jung Kook,3D (Alternate Ver.)
A.R. Rahman - Main Parwaana,8,,172,,4790,37075,A.R. Rahman,Main Parwaana
Green Neon DJ - All Eyes On Me (Tik Tok Sped Up) - Remix,8,,109,,6222,36905,Green Neon DJ,All Eyes On Me (Tik Tok Sped Up) - Remix
Nusrat Fateh Ali Khan - Ya Allah Ya Rehman,5,,80,,9432,36806,Nusrat Fateh Ali Khan,Ya Allah Ya Rehman
BTS - DNA,9,,12,,10802,36537,BTS,DNA
Travis Scott - TIL FURTHER NOTICE,8,,34,,7258,36468,Travis Scott,TIL FURTHER NOTICE
Annural Khalid - Pretty Lies,21,,144,,1861,36346,Annural Khalid,Pretty Lies
