Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Tate McRae - greedy,292,38.0,5,,18768,3582742,Tate McRae,greedy
Mgk666 - El Dios Del Trap,588,1.0,4,,11796,3563397,Mgk666,El Dios Del Trap
Kanye West - Heartless,555,,53,,11140,3559920,Kanye West,Heartless
"Nicole Cherry - Alo, Alo",526,,35,,10510,3518454,Nicole Cherry,"Alo, Alo"
The Weeknd - Call Out My Name,1036,55.0,1,(x24),10449,3505993,The Weeknd,Call Out My Name
Stefan Costea - Miss Dior,519,,36,,10327,3502068,Stefan Costea,Miss Dior
Mgk666 - Femeia Mea,767,,43,,7535,3476592,Mgk666,Femeia Mea
The Weeknd - One Of The Girls,365,,16,,16125,3476154,The Weeknd,One Of The Girls
Metro Boomin - Trance,511,,30,,10602,3471322,Metro Boomin,Trance
Jimin - Like Crazy,433,5.0,1,(x1),28676,3468388,Jimin,Like Crazy
Tones And I - Dance Monkey,603,172.0,1,(x75),18574,3464327,Tones And I,Dance Monkey
Teddy Swims - Lose Control,369,,25,,14646,3431867,Teddy Swims,Lose Control
Billie Eilish - bad guy,672,227.0,1,(x67),18123,3388806,Billie Eilish,bad guy
XXXTENTACION - SAD!,1152,121.0,1,(x17),13219,3378897,XXXTENTACION,SAD!
Lewis Capaldi - Someone You Loved,895,67.0,5,,7457,3369962,Lewis Capaldi,Someone You Loved
Berechet - Bam Bam Bam,406,25.0,2,(x7),22989,3367030,Berechet,Bam Bam Bam
Mgk666 - X6,238,22.0,4,,31966,3360791,Mgk666,X6
M.G.L. - CONTACT FATAL,538,33.0,1,(x5),13232,3346986,M.G.L.,CONTACT FATAL
The Kid LAROI - Stay,437,145.0,2,(x48),16982,3329537,The Kid LAROI,Stay
Elley Duhé - MIDDLE OF THE NIGHT,502,57.0,3,(x1),12258,3263087,Elley Duhé,MIDDLE OF THE NIGHT
Dani Mocanu - Blonda,458,,37,,10662,3254386,Dani Mocanu,Blonda
Eminem - Godzilla,765,93.0,1,(x14),22461,3246635,Eminem,Godzilla
Sabrina Carpenter - Espresso,195,9.0,9,,26133,3243931,Sabrina Carpenter,Espresso
Arctic Monkeys - 505,750,,29,,8217,3234467,Arctic Monkeys,505
The Weeknd - Stargirl Interlude,609,,82,,6977,3230525,The Weeknd,Stargirl Interlude
Ian - Evantai,633,,30,,9348,3215947,Ian,Evantai
