Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Папин Олимпос - Тёмно-оранжевый закат,476,,56,,3507,1078892,Папин Олимпос,Тёмно-оранжевый закат
SODA LUV - Дождь,376,,62,,4151,1071554,SODA LUV,Дождь
FRIENDLY THUG 52 NGG - Sladki Snov Rapper 2,323,,30,,5644,1067666,FRIENDLY THUG 52 NGG,Sladki Snov Rapper 2
Eminem - Mockingbird,294,16.0,5,,9725,1065865,Eminem,Mockingbird
WENARO - Лёд,340,124.0,3,(x11),5658,1052215,WENARO,Лёд
V - Rainy Days,306,4.0,4,,19824,1046807,V,Rainy Days
Toxi$ - VANDAL,356,,29,,4861,1034295,Toxi$,VANDAL
Monetochka - Нимфоманка,348,,33,,4856,1031858,Monetochka,Нимфоманка
Антон Токарев - Седьмой лепесток,398,6.0,6,,4583,1024722,Антон Токарев,Седьмой лепесток
INSTASAMKA - Отключаю телефон,184,51.0,1,(x10),15072,1023454,INSTASAMKA,Отключаю телефон
Big Baby Tape - Like A G6,204,50.0,2,(x6),19259,1023002,Big Baby Tape,Like A G6
uglystephan - Снова обогнал их,457,,52,,3316,1010615,uglystephan,Снова обогнал их
Кишлак - Апноэ,374,,17,,7407,1007112,Кишлак,Апноэ
Poshlaya Molly - ПОРНХАБ КРИСМАС КЛАБ,453,,39,,5551,1005851,Poshlaya Molly,ПОРНХАБ КРИСМАС КЛАБ
Monetochka - Папина любовница,183,42.0,2,(x6),15209,994773,Monetochka,Папина любовница
MACAN - За всех,440,,27,,3449,993921,MACAN,За всех
ONIMXRU - SHADOW,340,,12,,5303,990404,ONIMXRU,SHADOW
MoonDeity - NEON BLADE,330,2.0,5,,4414,987830,MoonDeity,NEON BLADE
Кишлак - Болею тобой,335,,15,,6880,987518,Кишлак,Болею тобой
PHARAOH - Не по пути,461,,67,,3366,986947,PHARAOH,Не по пути
FACE - СПАСАТЕЛЬНЫЙ КРУГ,446,,36,,4074,984929,FACE,СПАСАТЕЛЬНЫЙ КРУГ
g3ox_em - GigaChad Theme - Phonk House Version,304,,21,,5215,984684,g3ox_em,GigaChad Theme - Phonk House Version
Monetochka - Кис Кис Кис,153,33.0,2,(x3),13612,983691,Monetochka,Кис Кис Кис
LSP - Монетка,492,,84,,2955,976700,LSP,Монетка
zxcursed - mana break,222,55.0,1,(x2),10153,967957,zxcursed,mana break
Alyona Shvets - первое свидание,412,,11,,4013,963844,Alyona Shvets,первое свидание
Lover - Танцуй,176,60.0,2,(x6),14357,962871,Lover,Танцуй
whyspurky - Какая?,180,22.0,5,,11705,949491,whyspurky,Какая?
Vintage - Плохая Девочка,222,43.0,2,(x1),10062,942437,Vintage,Плохая Девочка
