Date,JP,TW,HK,IE,PH,SG,MY,TH,Global,CA,AE,US,GB,NL,AU,NO,BE,NZ,DE,ID,BR,SE,FR,IT,DK,ES,IN,CH,MX,PL,PT,CZ,ZA,AT,FI,AR,IL,CO,VN,HU,CL,PE,NG,SK,RO,GR,CR,SA,EC,IS,GT,LU,PA,LT,EG,LV,DO,HN,EE,SV,BO,BG,UY,MA,CY,MT,NI,PY,KR,TR,UA,RU,VE,KZ,PK,AD,BY
2019-12-12,97654.0,194512.0,104901.0,315006.0,1294130.0,331613.0,453860.0,145177.0,30496689.0,1288329.0,39139.0,10020629.0,2450753.0,870355.0,1342669.0,488263.0,256363.0,242963.0,1313947.0,1782454.0,916639.0,640461.0,500173.0,636367.0,234561.0,470180.0,321483.0,188601.0,1438965.0,248412.0,128778.0,89202.0,59860.0,99091.0,173215.0,0.0,65309.0,119246.0,105837.0,86843.0,0.0,0.0,0.0,29271.0,59358.0,60086.0,50639.0,32832.0,32446.0,16099.0,0.0,11913.0,14756.0,30191.0,15371.0,16456.0,13250.0,19102.0,19592.0,11491.0,0.0,19187.0,0.0,10640.0,8158.0,18318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-19,94105.0,151612.0,123689.0,364066.0,1590841.0,427920.0,574845.0,137484.0,43053568.0,1592233.0,49050.0,16263224.0,2848003.0,1046935.0,1907907.0,672787.0,295554.0,364884.0,1232552.0,1749372.0,1519236.0,831241.0,483991.0,593818.0,348981.0,449715.0,295235.0,223798.0,1436650.0,465200.0,171581.0,124157.0,69577.0,131508.0,248619.0,196492.0,60217.0,61146.0,107603.0,94545.0,0.0,0.0,0.0,47291.0,63639.0,63488.0,77365.0,38795.0,32555.0,28512.0,0.0,14826.0,14210.0,37225.0,20970.0,25899.0,13066.0,26912.0,29980.0,0.0,0.0,25669.0,0.0,11196.0,9985.0,21172.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,0.0,185098.0,114055.0,307273.0,1643086.0,409053.0,568797.0,127982.0,35233996.0,1217516.0,45888.0,10495286.0,2325949.0,584612.0,1696518.0,517385.0,264853.0,269632.0,1126840.0,1667076.0,800112.0,517102.0,464743.0,529767.0,190269.0,394208.0,292025.0,160380.0,867590.0,197081.0,129377.0,67113.0,57223.0,81497.0,129037.0,0.0,59367.0,0.0,120277.0,50174.0,0.0,0.0,0.0,34749.0,51891.0,53584.0,44532.0,34931.0,0.0,20088.0,0.0,9497.0,12855.0,30310.0,19021.0,20585.0,11391.0,17275.0,18586.0,0.0,0.0,19985.0,0.0,11334.0,7066.0,18701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,83066.0,175134.0,114728.0,410630.0,1631786.0,425209.0,564209.0,122447.0,40068483.0,1711887.0,46726.0,12289594.0,2887347.0,718967.0,1872266.0,601264.0,265847.0,288957.0,1142433.0,1583556.0,807049.0,798097.0,440811.0,535510.0,320160.0,388323.0,283513.0,188683.0,870865.0,311452.0,165775.0,98408.0,68937.0,83992.0,190190.0,0.0,57279.0,0.0,120897.0,86673.0,0.0,0.0,0.0,36019.0,72562.0,49680.0,44436.0,34667.0,0.0,26932.0,0.0,15700.0,13486.0,38259.0,13926.0,32051.0,11972.0,17033.0,27777.0,0.0,0.0,19121.0,0.0,11333.0,8713.0,23750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,0.0,177829.0,119532.0,414743.0,1652707.0,423607.0,544481.0,112192.0,40498133.0,1739742.0,44950.0,12123604.0,2938138.0,853057.0,1854870.0,664333.0,245820.0,301992.0,1114358.0,1529883.0,890327.0,810215.0,427508.0,508712.0,323324.0,390508.0,276176.0,196750.0,1490848.0,327402.0,173537.0,106685.0,81295.0,113712.0,191535.0,0.0,52617.0,111815.0,115188.0,74990.0,164400.0,0.0,0.0,37150.0,64595.0,51001.0,47841.0,33720.0,62475.0,23914.0,0.0,13269.0,13403.0,35999.0,16013.0,27670.0,12600.0,17802.0,27606.0,11020.0,0.0,24016.0,0.0,9507.0,9810.0,24228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,0.0,120816.0,90903.0,407088.0,1650454.0,411067.0,513972.0,111168.0,38661731.0,1406843.0,41327.0,11209289.0,2953385.0,661481.0,1697252.0,632809.0,177857.0,254053.0,1122922.0,1567749.0,940913.0,761936.0,440763.0,529180.0,318253.0,409212.0,279599.0,156415.0,1541728.0,204375.0,111717.0,75419.0,76250.0,89280.0,190844.0,0.0,54599.0,122943.0,93107.0,53987.0,174522.0,0.0,0.0,31812.0,50550.0,34054.0,50179.0,33600.0,0.0,23383.0,0.0,9269.0,14937.0,26961.0,11790.0,25029.0,13570.0,19164.0,21434.0,11918.0,0.0,19747.0,0.0,9416.0,9535.0,19110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,102189.0,83389.0,345979.0,1703826.0,412202.0,490251.0,109586.0,36743844.0,1375122.0,40351.0,8854862.0,2717876.0,623485.0,1666449.0,571688.0,170372.0,243184.0,1072101.0,1489651.0,923147.0,688890.0,421292.0,518432.0,307076.0,390958.0,272659.0,149881.0,1555895.0,202769.0,77809.0,71874.0,48987.0,88509.0,137349.0,0.0,54611.0,125932.0,96884.0,51251.0,174156.0,0.0,0.0,21487.0,50008.0,33236.0,51415.0,28190.0,32560.0,24106.0,0.0,9298.0,14651.0,25412.0,12551.0,17807.0,13750.0,18874.0,19668.0,12098.0,0.0,9295.0,0.0,8627.0,7917.0,18281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,81231.0,69616.0,385354.0,1434620.0,383655.0,444047.0,177859.0,37286194.0,1390184.0,38829.0,10719209.0,2731093.0,621421.0,1600520.0,551868.0,176344.0,234376.0,1069435.0,1596794.0,1007079.0,703670.0,438779.0,534141.0,311360.0,405513.0,300722.0,153476.0,1632602.0,216442.0,81704.0,76434.0,40616.0,90639.0,139405.0,214283.0,55585.0,142555.0,82774.0,54870.0,173856.0,0.0,0.0,24210.0,37574.0,35435.0,58416.0,28409.0,69699.0,25680.0,26079.0,9767.0,17991.0,24878.0,12838.0,18168.0,16111.0,21743.0,20120.0,25028.0,13336.0,15231.0,14646.0,8207.0,6548.0,19542.0,5069.0,15372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,97015.0,96108.0,72936.0,374445.0,1490705.0,438611.0,419546.0,175433.0,36962045.0,1343388.0,38770.0,10534582.0,2640594.0,609364.0,1638698.0,551297.0,172910.0,228723.0,1037168.0,1629282.0,997035.0,513072.0,428683.0,534356.0,308996.0,400540.0,307080.0,157900.0,1623979.0,213908.0,78933.0,76619.0,53045.0,87371.0,137290.0,229113.0,53836.0,145441.0,99636.0,54514.0,174400.0,0.0,0.0,23564.0,37524.0,35157.0,60246.0,29014.0,76570.0,25852.0,27199.0,9397.0,17970.0,19072.0,12081.0,18255.0,16186.0,22778.0,19546.0,26594.0,15414.0,14698.0,15492.0,8643.0,6797.0,18866.0,5526.0,17078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,98996.0,74817.0,347671.0,1474381.0,434421.0,408373.0,117743.0,36590331.0,1340630.0,33529.0,10185208.0,2470161.0,603493.0,1570592.0,525334.0,186080.0,281202.0,1004712.0,1579869.0,1033712.0,500061.0,420683.0,665578.0,300044.0,415139.0,309515.0,153276.0,1731699.0,209329.0,74998.0,74062.0,53882.0,85194.0,118346.0,429270.0,51845.0,148896.0,105416.0,52724.0,180553.0,0.0,0.0,22254.0,35531.0,34355.0,63071.0,29381.0,76517.0,24764.0,29010.0,9017.0,18145.0,19325.0,11573.0,17318.0,16739.0,23737.0,15271.0,27370.0,15960.0,9563.0,14840.0,8841.0,6589.0,18300.0,5536.0,17117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,99783.0,76440.0,343134.0,1483265.0,395851.0,354849.0,116883.0,36325991.0,1081419.0,34324.0,8168846.0,2528564.0,602812.0,1616495.0,505554.0,229718.0,283662.0,977484.0,1573716.0,1007951.0,487724.0,422804.0,595392.0,234791.0,406795.0,303017.0,147828.0,1712398.0,211037.0,74950.0,77133.0,42454.0,83709.0,118833.0,424813.0,58577.0,145758.0,103614.0,54005.0,182370.0,0.0,0.0,24131.0,34637.0,32532.0,65190.0,27644.0,73309.0,23838.0,28304.0,8960.0,17588.0,18697.0,11255.0,17337.0,15446.0,22930.0,14817.0,27047.0,15349.0,10160.0,14751.0,8422.0,6479.0,19062.0,5145.0,15744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,102890.0,76766.0,357290.0,1485550.0,393039.0,357047.0,113117.0,36338194.0,1359866.0,38932.0,8263710.0,2912356.0,548026.0,1726269.0,491178.0,186524.0,294168.0,944824.0,1541331.0,875249.0,460307.0,406652.0,535774.0,305016.0,378997.0,283221.0,142172.0,1655179.0,203780.0,67628.0,83883.0,68469.0,81418.0,129490.0,220471.0,57111.0,144707.0,100272.0,52543.0,168877.0,0.0,0.0,25731.0,33127.0,31631.0,67724.0,28108.0,67705.0,23931.0,30290.0,8648.0,14681.0,18239.0,11284.0,16804.0,15207.0,23052.0,14113.0,26449.0,12580.0,9576.0,14022.0,8198.0,7885.0,17872.0,5256.0,15745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,105631.0,76738.0,366101.0,1809782.0,468474.0,455538.0,114660.0,37830984.0,1412091.0,42259.0,8615086.0,2859631.0,598877.0,1795012.0,500497.0,220696.0,304045.0,918803.0,1490525.0,973453.0,578707.0,387867.0,527490.0,309017.0,370565.0,282803.0,149630.0,1016393.0,201484.0,102876.0,112677.0,72572.0,81862.0,130241.0,210749.0,56502.0,77630.0,98109.0,67837.0,0.0,0.0,0.0,38189.0,32513.0,45017.0,69117.0,0.0,42266.0,25322.0,32041.0,11430.0,15668.0,23494.0,10923.0,17298.0,15144.0,22980.0,20017.0,26832.0,14987.0,9384.0,0.0,7943.0,6872.0,20282.0,5775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,108960.0,75514.0,370511.0,1812051.0,480106.0,476131.0,112306.0,36648344.0,1370524.0,43885.0,8128400.0,2689537.0,583861.0,1828463.0,483691.0,210005.0,305690.0,908582.0,1535229.0,970704.0,426887.0,380977.0,477694.0,297728.0,383187.0,295100.0,147668.0,928323.0,193069.0,68039.0,112963.0,59072.0,80483.0,135112.0,215716.0,54669.0,76541.0,98895.0,51732.0,0.0,0.0,0.0,37396.0,32159.0,31865.0,65700.0,24483.0,43055.0,23196.0,32161.0,11246.0,16094.0,23155.0,10836.0,17171.0,15559.0,22997.0,19178.0,27109.0,14547.0,9261.0,13396.0,8040.0,6817.0,18499.0,5934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,110577.0,74581.0,377468.0,1580189.0,469416.0,456666.0,107101.0,34838722.0,1233836.0,0.0,7594741.0,2490153.0,559175.0,1809247.0,476577.0,221075.0,311021.0,897165.0,1498465.0,904795.0,418436.0,365575.0,467390.0,311853.0,402171.0,308953.0,138909.0,903431.0,198594.0,67280.0,107950.0,58109.0,84989.0,132660.0,223317.0,48672.0,73158.0,102856.0,48699.0,0.0,0.0,0.0,37454.0,30862.0,32277.0,63822.0,25802.0,42436.0,23931.0,30936.0,7429.0,15544.0,22885.0,11506.0,22657.0,15078.0,22130.0,18858.0,26672.0,14639.0,7967.0,13883.0,8492.0,6366.0,17564.0,6017.0,19126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,0.0,114387.0,91203.0,369103.0,1451399.0,455240.0,419079.0,141623.0,34987439.0,1257904.0,42014.0,7947100.0,2727994.0,544805.0,1839476.0,457885.0,217275.0,302267.0,855174.0,1497140.0,860757.0,410713.0,362835.0,440444.0,305698.0,396925.0,301687.0,138530.0,860128.0,193464.0,69336.0,111305.0,68556.0,81006.0,125354.0,229756.0,46333.0,69359.0,100627.0,46153.0,0.0,68497.0,0.0,37734.0,44502.0,31419.0,59798.0,26789.0,43587.0,22762.0,32922.0,9659.0,15369.0,24725.0,12413.0,23927.0,15779.0,14553.0,19351.0,15441.0,14738.0,12395.0,15261.0,9665.0,7635.0,16981.0,5997.0,19513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0,115109.0,85952.0,340931.0,1354176.0,446523.0,408356.0,141251.0,34156146.0,1223820.0,42256.0,7752788.0,2217094.0,514345.0,1801875.0,442029.0,210394.0,285755.0,822413.0,1498305.0,908550.0,394284.0,357424.0,446140.0,294304.0,376376.0,320355.0,133566.0,851765.0,184421.0,64774.0,111836.0,67035.0,74050.0,119603.0,242452.0,45790.0,130275.0,97219.0,43551.0,144578.0,77655.0,0.0,36221.0,42809.0,31961.0,62821.0,27044.0,48364.0,22728.0,37288.0,9784.0,16116.0,24365.0,13354.0,23417.0,17120.0,15076.0,17847.0,16947.0,15640.0,7533.0,15355.0,10654.0,7844.0,16122.0,6973.0,20897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,0.0,117953.0,68460.0,329577.0,1294346.0,401728.0,381189.0,100242.0,33074371.0,1231368.0,40662.0,7483102.0,2233415.0,470883.0,1719554.0,424790.0,167776.0,277111.0,806567.0,1431177.0,867708.0,395496.0,351824.0,458545.0,284811.0,359475.0,294295.0,129462.0,1336444.0,183225.0,63221.0,112072.0,66354.0,70926.0,118564.0,399842.0,46281.0,127931.0,97878.0,45576.0,275555.0,74325.0,0.0,35910.0,40920.0,32667.0,58953.0,26582.0,74163.0,21469.0,35286.0,9774.0,15424.0,24086.0,12399.0,23179.0,16577.0,22368.0,18390.0,27514.0,16052.0,12106.0,14287.0,11107.0,7798.0,16209.0,6630.0,20458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,0.0,121719.0,69088.0,292505.0,1258241.0,366528.0,364431.0,104830.0,31700657.0,1162806.0,40443.0,7186118.0,2229788.0,462237.0,1667261.0,404018.0,201533.0,267772.0,765503.0,1308599.0,810589.0,379536.0,344587.0,472755.0,271558.0,350025.0,288631.0,122786.0,620731.0,176318.0,63731.0,106284.0,64626.0,70495.0,106983.0,392751.0,42665.0,128623.0,98761.0,44184.0,136822.0,75253.0,0.0,32804.0,28165.0,33312.0,56239.0,27373.0,45078.0,20121.0,32781.0,9497.0,15149.0,22916.0,12191.0,22095.0,16300.0,21621.0,17147.0,27594.0,15450.0,7957.0,13702.0,11324.0,7927.0,16299.0,6023.0,18953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-23,0.0,124239.0,70996.0,283454.0,1253504.0,346558.0,354516.0,107770.0,31757648.0,1137919.0,40272.0,7139303.0,2235289.0,485857.0,1683227.0,431073.0,198431.0,270999.0,767460.0,1310792.0,827131.0,381351.0,339887.0,433826.0,277932.0,351855.0,291877.0,121173.0,616518.0,184047.0,67191.0,106265.0,69169.0,70809.0,105569.0,398583.0,44811.0,133655.0,97936.0,47172.0,145614.0,75718.0,0.0,33191.0,26958.0,31147.0,57938.0,27983.0,42711.0,20900.0,31917.0,9676.0,14848.0,23562.0,12098.0,22978.0,16037.0,21513.0,16750.0,27118.0,14863.0,7066.0,14026.0,11747.0,5992.0,16679.0,6229.0,19989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30,0.0,122702.0,72049.0,327996.0,1227823.0,318335.0,327686.0,112040.0,36444696.0,1348630.0,35130.0,7057274.0,2132251.0,444825.0,1644527.0,409339.0,192264.0,269180.0,763273.0,1199750.0,821816.0,382256.0,321944.0,434171.0,266255.0,333731.0,274347.0,120566.0,590590.0,177979.0,64787.0,102272.0,53777.0,68784.0,96595.0,381760.0,41121.0,76390.0,101734.0,45464.0,284579.0,74300.0,0.0,33253.0,27724.0,31422.0,58133.0,15744.0,41148.0,21455.0,31164.0,9665.0,15018.0,23607.0,7876.0,22333.0,14915.0,13128.0,16632.0,27192.0,14315.0,7641.0,13372.0,9017.0,6504.0,16798.0,6138.0,20006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07,0.0,120458.0,73552.0,281976.0,1192172.0,291058.0,282693.0,126353.0,25504057.0,842146.0,30447.0,6519614.0,2043664.0,461905.0,1509672.0,401446.0,187336.0,251857.0,735902.0,1205993.0,1258656.0,357228.0,314542.0,429863.0,268433.0,332914.0,263831.0,119347.0,1072647.0,168747.0,63947.0,101720.0,54405.0,66840.0,84052.0,378576.0,43539.0,129005.0,105500.0,42555.0,145316.0,68741.0,0.0,32594.0,27062.0,30242.0,58618.0,17698.0,39369.0,20434.0,30645.0,9517.0,14183.0,15162.0,9270.0,14748.0,14266.0,20974.0,12104.0,25921.0,14378.0,7392.0,13260.0,9077.0,6041.0,13114.0,5758.0,18747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-14,0.0,119514.0,76798.0,276606.0,1161518.0,287916.0,297448.0,135221.0,25396251.0,820601.0,30732.0,6347617.0,1955052.0,441761.0,1467331.0,391393.0,183423.0,250499.0,725517.0,1240425.0,1305312.0,365326.0,315451.0,409032.0,260010.0,330908.0,259774.0,114876.0,1078005.0,163864.0,62916.0,102526.0,54153.0,65062.0,83738.0,378938.0,45883.0,131435.0,101332.0,42987.0,148799.0,66523.0,0.0,32588.0,26643.0,29428.0,57491.0,18046.0,37709.0,20382.0,30246.0,9624.0,14131.0,15241.0,10014.0,15567.0,14025.0,20736.0,12041.0,13746.0,14415.0,7286.0,13313.0,9070.0,6077.0,13584.0,5547.0,18882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21,0.0,106471.0,55665.0,265457.0,1180792.0,290864.0,301154.0,141533.0,25553851.0,828692.0,37646.0,6423049.0,1979969.0,445449.0,1487611.0,377683.0,144413.0,216065.0,733597.0,1213801.0,852381.0,356640.0,316584.0,410137.0,259520.0,328055.0,263263.0,114867.0,1089017.0,162034.0,63143.0,102395.0,55508.0,63254.0,84234.0,382709.0,45443.0,135521.0,97255.0,45104.0,286571.0,68000.0,0.0,32542.0,27105.0,28594.0,57658.0,18338.0,65915.0,19758.0,29127.0,10124.0,14992.0,15740.0,9811.0,16470.0,13917.0,20419.0,12974.0,24581.0,14425.0,7577.0,12948.0,8780.0,5768.0,13840.0,5180.0,19708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,0.0,128360.0,50686.0,255617.0,1213463.0,282417.0,302879.0,146466.0,25037452.0,823080.0,40206.0,6272154.0,1761339.0,432399.0,1444560.0,384696.0,180207.0,222361.0,700719.0,1192816.0,876521.0,316640.0,304250.0,406586.0,247583.0,319844.0,268626.0,110018.0,1091938.0,166206.0,63568.0,101615.0,55148.0,61611.0,79081.0,368370.0,46499.0,132378.0,101279.0,46638.0,146116.0,66758.0,0.0,32563.0,27312.0,29887.0,56984.0,25928.0,37787.0,20105.0,28836.0,9695.0,14081.0,16390.0,11217.0,15887.0,14743.0,20344.0,12623.0,25350.0,14024.0,7399.0,12492.0,9526.0,5930.0,14002.0,5513.0,19640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04,0.0,125341.0,75193.0,232434.0,1189331.0,286666.0,342798.0,148107.0,19921226.0,792470.0,41463.0,6052178.0,1659285.0,393763.0,1442658.0,370436.0,136220.0,222930.0,682035.0,1053319.0,907530.0,290399.0,301002.0,394637.0,177535.0,317153.0,276104.0,107668.0,1069645.0,162498.0,65710.0,104664.0,55840.0,60330.0,74694.0,361989.0,43844.0,71001.0,104003.0,45936.0,143327.0,0.0,0.0,33443.0,26283.0,28998.0,32480.0,0.0,35118.0,18816.0,27948.0,7090.0,13975.0,16087.0,12956.0,14445.0,13018.0,19457.0,12099.0,12357.0,13413.0,7463.0,12270.0,9741.0,5820.0,13676.0,5482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.0,129508.0,75911.0,231062.0,1224368.0,300879.0,366747.0,154220.0,29281648.0,1023718.0,35428.0,6325953.0,1633602.0,442151.0,1427346.0,367299.0,183568.0,228463.0,697958.0,1377252.0,934934.0,302028.0,310951.0,388145.0,240478.0,327469.0,288065.0,113724.0,1073023.0,158126.0,94971.0,106332.0,57729.0,60044.0,76099.0,378974.0,46657.0,135289.0,103122.0,47178.0,146390.0,65992.0,0.0,33428.0,25461.0,28617.0,56957.0,27886.0,65601.0,18881.0,28265.0,9799.0,14101.0,16006.0,13749.0,15155.0,13491.0,19743.0,15987.0,24545.0,14127.0,7548.0,12628.0,10523.0,5724.0,13663.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,126026.0,74891.0,231225.0,1221047.0,291305.0,383597.0,153958.0,24785730.0,1034182.0,34825.0,6405157.0,1625904.0,415956.0,1427952.0,353119.0,178768.0,229292.0,660882.0,1353843.0,946382.0,289034.0,303852.0,366060.0,172153.0,315936.0,274019.0,111160.0,560057.0,143136.0,94076.0,97412.0,54338.0,57459.0,71390.0,379062.0,44612.0,131824.0,104939.0,44218.0,146590.0,67297.0,0.0,30753.0,24735.0,26809.0,55947.0,26529.0,65278.0,18945.0,27963.0,9867.0,13920.0,15012.0,12600.0,13889.0,13213.0,19534.0,15709.0,24318.0,14282.0,7115.0,12460.0,9931.0,5730.0,13051.0,5438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0,126981.0,73480.0,224146.0,1190626.0,305322.0,387390.0,153128.0,28593302.0,998446.0,35493.0,6404393.0,1586960.0,365862.0,1397010.0,347938.0,172382.0,225412.0,639862.0,1319389.0,903883.0,245807.0,0.0,347769.0,162756.0,302287.0,266753.0,104884.0,548241.0,148269.0,90631.0,69268.0,56347.0,58135.0,64576.0,390942.0,43262.0,130707.0,100904.0,43718.0,282504.0,128818.0,0.0,29034.0,24618.0,26317.0,53705.0,26020.0,64778.0,18713.0,26037.0,7108.0,13703.0,14301.0,11922.0,6844.0,12623.0,19854.0,5864.0,24334.0,13934.0,6923.0,13123.0,9610.0,5820.0,12432.0,5372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,122010.0,70872.0,220399.0,1208036.0,312252.0,389845.0,147458.0,24125407.0,774811.0,35906.0,6423655.0,1560956.0,352308.0,1376111.0,359084.0,163747.0,225697.0,626165.0,1314307.0,887261.0,253878.0,289716.0,332875.0,158251.0,302990.0,279237.0,102145.0,534342.0,139439.0,62637.0,64938.0,57489.0,55587.0,69430.0,382636.0,44765.0,129524.0,93709.0,42586.0,278846.0,65293.0,0.0,18267.0,24186.0,25746.0,54544.0,26419.0,63783.0,19441.0,25905.0,7016.0,14117.0,14620.0,11562.0,12671.0,12955.0,19674.0,14961.0,24027.0,13624.0,6802.0,13223.0,9203.0,5832.0,12121.0,5238.0,18855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,122531.0,71777.0,212417.0,1217308.0,314255.0,401068.0,154561.0,19497274.0,559946.0,34860.0,5997856.0,1552858.0,357858.0,1318745.0,362664.0,122645.0,219134.0,625722.0,1356516.0,901623.0,263207.0,0.0,323159.0,225175.0,298548.0,286032.0,100347.0,538464.0,142188.0,62012.0,62282.0,57758.0,54938.0,71896.0,383989.0,43381.0,135520.0,94489.0,42371.0,287039.0,66381.0,0.0,17829.0,24749.0,24024.0,53081.0,25951.0,63580.0,19137.0,27242.0,7215.0,14430.0,14901.0,11837.0,13223.0,13069.0,20274.0,15460.0,24658.0,13580.0,7131.0,13640.0,8962.0,5745.0,0.0,9647.0,19419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,116188.0,49647.0,204003.0,1222504.0,311575.0,413945.0,110945.0,19571569.0,769691.0,34805.0,6170601.0,1507249.0,344129.0,1317909.0,346850.0,121532.0,215036.0,604526.0,1369063.0,892168.0,249866.0,0.0,316266.0,159093.0,295557.0,286608.0,97830.0,556104.0,137514.0,60191.0,63391.0,55871.0,54325.0,70566.0,378719.0,40852.0,137068.0,94608.0,42054.0,287873.0,0.0,0.0,17497.0,24372.0,23625.0,51443.0,26010.0,64326.0,19066.0,27237.0,6800.0,14250.0,14931.0,11852.0,13356.0,12917.0,20115.0,15422.0,24971.0,13748.0,7006.0,13085.0,8746.0,5702.0,0.0,5164.0,0.0,0.0,0.0,7062.0,13970.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,115513.0,46219.0,196604.0,1244295.0,331787.0,426624.0,163225.0,19564021.0,544817.0,35157.0,6043473.0,1475854.0,334081.0,1312173.0,344833.0,119573.0,216015.0,583429.0,1464705.0,922716.0,241121.0,0.0,313795.0,204390.0,288063.0,290614.0,94836.0,541741.0,138162.0,58579.0,63564.0,58721.0,53164.0,66508.0,195540.0,40406.0,132328.0,98770.0,40602.0,275974.0,0.0,0.0,17348.0,24624.0,23795.0,51447.0,25450.0,62965.0,18042.0,26215.0,6512.0,13658.0,14499.0,12339.0,7840.0,12581.0,20466.0,14925.0,24895.0,13881.0,6906.0,12737.0,8455.0,5579.0,0.0,5039.0,0.0,0.0,0.0,16442.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,99825.0,42708.0,188209.0,1189395.0,312266.0,418201.0,110357.0,19188354.0,524135.0,34464.0,4394999.0,1444568.0,328560.0,1285940.0,342992.0,113969.0,210432.0,555271.0,1446206.0,882831.0,236647.0,0.0,298690.0,215846.0,275885.0,281857.0,90169.0,537479.0,131188.0,57390.0,60893.0,58729.0,49887.0,66827.0,547251.0,37148.0,134247.0,92374.0,38827.0,149551.0,0.0,0.0,16128.0,24718.0,21877.0,51661.0,23359.0,62944.0,17848.0,26581.0,6256.0,13965.0,13939.0,11524.0,13419.0,12380.0,21080.0,10922.0,25564.0,13313.0,6679.0,0.0,8019.0,5361.0,0.0,5071.0,0.0,0.0,0.0,11227.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,0.0,94952.0,43113.0,188870.0,1179264.0,312824.0,382055.0,112295.0,19438350.0,750734.0,34363.0,6045248.0,1431389.0,318328.0,1305598.0,353056.0,119044.0,216018.0,551606.0,1367254.0,887466.0,367987.0,0.0,301440.0,204816.0,278793.0,275369.0,90734.0,532460.0,133925.0,88612.0,62918.0,60892.0,50341.0,66239.0,400026.0,41687.0,136989.0,90074.0,40242.0,284571.0,73226.0,0.0,16265.0,24898.0,22362.0,53502.0,23163.0,65141.0,18222.0,28808.0,6097.0,14535.0,14152.0,10914.0,13917.0,12948.0,22090.0,11102.0,25723.0,14927.0,6752.0,12997.0,8053.0,5441.0,0.0,5400.0,0.0,0.0,0.0,11056.0,0.0,0.0,0.0,0.0,0.0,0.0
