Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Yeat - BË QUIET (FEAT. KODAK BLACK),1,,142,,1201,1201,Yeat,BË QUIET (FEAT. KODAK BLACK)
Scott South - Batterie,1,,113,,1200,1200,Scott South,Batterie
SZA - Gone Girl,1,,160,,1200,1200,SZA,Gone Girl
Tate McRae - run for the hills,1,,200,,1200,1200,Tate McRae,run for the hills
CHASE B - Ring Ring,1,,111,,1199,1199,CHASE B,Ring Ring
Don Toliver - Way Bigger,1,,77,,1198,1198,Don Toliver,Way Bigger
"Lil Wayne - I Do It (ft. Big Sean, Lil Baby)",1,,82,,1198,1198,Lil Wayne,"I Do It (ft. Big Sean, Lil Baby)"
Backstreet Boys - Chances,1,,115,,1198,1198,Backstreet Boys,Chances
TOOL - 7empest,1,,141,,1197,1197,TOOL,7empest
KEBABIBOIS - Stella,1,,88,,1197,1197,KEBABIBOIS,Stella
Manel Navarro - Do It for Your Lover - Eurovision 2017,1,,89,,1197,1197,Manel Navarro,Do It for Your Lover - Eurovision 2017
Drengur - Saddur Og Sæll,1,,66,,1197,1197,Drengur,Saddur Og Sæll
GusGus - Rivals,1,,130,,1197,1197,GusGus,Rivals
$igmund - Fyrirsæta,1,,88,,1196,1196,$igmund,Fyrirsæta
The Lofi Room - Quiet Streets,1,,153,,1196,1196,The Lofi Room,Quiet Streets
Muse - Madness,1,,56,,1195,1195,Muse,Madness
ClubDub - Dansa Stelpu,1,,87,,1195,1195,ClubDub,Dansa Stelpu
ScHoolboy Q - Black Folk,1,,124,,1195,1195,ScHoolboy Q,Black Folk
Lil Pump - Youngest Flexer,1,,92,,1194,1194,Lil Pump,Youngest Flexer
Lil Baby - Time,1,,162,,1194,1194,Lil Baby,Time
MemeCell - Feels Good Man,1,,126,,1194,1194,MemeCell,Feels Good Man
Austin Awake - First Flight,1,,74,,1194,1194,Austin Awake,First Flight
Lil Peep - IDGAF,1,,161,,1194,1194,Lil Peep,IDGAF
Lil Pump - Vroom Vroom Vroom,1,,131,,1193,1193,Lil Pump,Vroom Vroom Vroom
Gunna - flooded,1,,89,,1193,1193,Gunna,flooded
Eminem - Offended,1,,151,,1193,1193,Eminem,Offended
Tame Impala - Borderline,1,,92,,1193,1193,Tame Impala,Borderline
