year,calendar_week,Global,tavg,tmax,tmin,snow
2014,1,,16.08914245989283,35.038333333333334,-26.35565545937156,402.7368421052632
2014,2,,16.145250636611717,34.719523809523814,-25.931981424148606,404.8048780487805
2014,3,,15.983664814850014,35.696232339089484,-26.98661152736957,351.2888888888889
2014,4,,15.913445590022919,36.30714285714286,-25.539390905737203,310.52941176470586
2014,5,,15.447009745421042,37.38333333333333,-29.5768731593659,341.8727272727273
2014,6,,15.354641250745726,37.79552395317101,-27.841587015029617,357.1967213114754
2014,7,,16.284700363009975,38.09400285911466,-30.15126255759116,365.5
2014,8,,16.956553955174407,36.14809523809524,-28.51325047630485,413.0851063829787
2014,9,,17.350778742465806,38.971428571428575,-22.508861764905983,433.51162790697674
2014,10,,17.627325295519952,37.45030406101835,-25.18266314849261,450.4047619047619
2014,11,,18.214266691860356,39.33555729984301,-18.84751506663272,454.780487804878
2014,12,,18.923605453307545,41.1,-15.914285714285716,394.9047619047619
2014,13,,18.96839467072368,41.41428571428571,-18.72606075670598,446.8095238095238
2014,14,,19.591397240081843,41.449335426478285,-15.324738616073452,376.8
2014,15,,19.970924133153517,41.20952380952381,-12.733766233766232,378.275
2014,16,,20.021423446768125,42.38299319727891,-12.38181818181818,322.71794871794873
2014,17,,21.287992798491693,42.30340136054422,-11.63051948051948,312.2307692307692
2014,18,,21.488018612366343,41.69416666666667,-8.855844155844157,283.1714285714286
2014,19,,21.314501180313652,42.253413570556425,-6.194805194805196,267.7
2014,20,,21.794545991151143,39.68571428571429,-5.264935064935065,254.63333333333333
2014,21,,22.47197989426748,42.37977207977208,-3.598701298701299,230.51612903225808
2014,22,,22.946095561117815,43.8,-2.633766233766234,186.68965517241378
2014,23,,22.789198688580168,42.94285714285714,-0.8241558441558442,198.07407407407408
2014,24,,23.748506633259165,46.885714285714286,0.041154401154401,181.1153846153846
2014,25,,23.276323593210375,43.21428571428572,2.038961038961039,164.46153846153845
2014,26,,23.343756681745283,46.1,1.2101298701298702,189.92592592592592
2014,27,,23.704199563797594,47.51428571428572,0.6818181818181818,221.56
2014,28,,23.931506393156305,45.971428571428575,1.2511807021659238,230.68
2014,29,,23.899372582639927,47.15714285714286,1.7944155844155845,224.57692307692307
2014,30,,24.349118603118153,46.48571428571428,3.005358334657556,227.69230769230768
