Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
KITSCHKRIEG - Unterwegs,390,77.0,1,(x19),710221,69841341,KITSCHKRIEG,Unterwegs
Panic! At The Disco - High Hopes,470,25.0,4,,575886,69578131,Panic! At The Disco,High Hopes
Dennis Lloyd - Nevermind,428,100.0,3,(x7),425296,68741084,Dennis Lloyd,Nevermind
Capital Bra - Prinzessa,399,51.0,1,(x14),943844,68241187,Capital Bra,Prinzessa
01099 - Anders,456,23.0,6,,459077,67730777,01099,Anders
VIZE - Never Let Me Down,425,13.0,8,,397212,66942406,VIZE,Never Let Me Down
Kelly Clarkson - Underneath the Tree,294,47.0,6,,2218793,66876101,Kelly Clarkson,Underneath the Tree
CYRIL - Stumblin' In,290,38.0,4,,427928,66767074,CYRIL,Stumblin' In
Loud Luxury - Body,502,52.0,6,,378884,66066898,Loud Luxury,Body
ACRAZE - Do It To It,386,85.0,1,(x4),827735,65988306,ACRAZE,Do It To It
The Weeknd - Starboy,654,116.0,2,(x32),347280,65933189,The Weeknd,Starboy
AK AUSSERKONTROLLE - In meinem Benz,387,42.0,1,(x7),832380,65840809,AK AUSSERKONTROLLE,In meinem Benz
Calvin Harris - One Kiss,445,79.0,1,(x2),472035,65535118,Calvin Harris,One Kiss
Bonez MC - Palmen aus Plastik,804,38.0,4,,301951,65386385,Bonez MC,Palmen aus Plastik
Ed Sheeran - I Don't Care,343,63.0,3,(x8),715563,65153489,Ed Sheeran,I Don't Care
Travis Scott - HIGHEST IN THE ROOM,606,15.0,8,,482109,65146453,Travis Scott,HIGHEST IN THE ROOM
OneRepublic - I Ain't Worried,579,,19,,223733,64892207,OneRepublic,I Ain't Worried
Masked Wolf - Astronaut In The Ocean,388,83.0,2,(x3),443024,64885981,Masked Wolf,Astronaut In The Ocean
MEDUZA - Piece Of Your Heart,410,37.0,5,,412113,64803747,MEDUZA,Piece Of Your Heart
Imagine Dragons - Thunder,550,106.0,1,(x2),394734,64773554,Imagine Dragons,Thunder
The Cratez - Skifahren,392,60.0,3,(x3),642095,64767394,The Cratez,Skifahren
Capital Bra - Melodien,339,57.0,1,(x17),1092669,64321684,Capital Bra,Melodien
Natasha Bedingfield - Unwritten,285,67.0,1,(x2),482593,64283624,Natasha Bedingfield,Unwritten
Gustav - Frisch,698,,21,,226022,63846044,Gustav,Frisch
Capital Bra - Benzema,338,55.0,1,(x19),973953,63688349,Capital Bra,Benzema
southstar - Miss You,342,78.0,4,,500458,63036408,southstar,Miss You
Sido - Tausend Tattoos,469,62.0,3,(x4),542059,62935362,Sido,Tausend Tattoos
The Chainsmokers - Don't Let Me Down,563,121.0,2,(x9),308055,62847995,The Chainsmokers,Don't Let Me Down
t-low - We Made It,329,77.0,1,(x7),1264006,62794796,t-low,We Made It
Taylor Swift - Cruel Summer,482,,19,,325720,62641056,Taylor Swift,Cruel Summer
twocolors - Lovefool,475,,12,,339860,62622131,twocolors,Lovefool
Metro Boomin - Creepin',406,64.0,3,(x1),355479,62545255,Metro Boomin,Creepin'
