Date,Global,DE,US,GB,DK,CA,NL,SE,PL,AU,NO,AT,IT,IE,FI,CH,BE,FR,HU,NZ,ES,SG,SK,PT,PH,HK,KR,CZ,LT,LV,GR,LU,IS,EE,AE,MT,CY,JP,MY,BG,RO,TW,ZA,CL,RU,CR,UA,VN,PA,CO,TH,ID,EC,GT,HN,AD,MX,BR,PE,AR,DO,TR,SA,UY,BO,SV,PY,NI,KZ,BY,VE,IN,EG
2013-12-08,994448.0,0.0,497407.0,317852.0,145768.0,0.0,0.0,290308.0,0.0,0.0,0.0,4568.0,0.0,6885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,0.0,3956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-15,1293920.0,0.0,565810.0,413779.0,141664.0,0.0,175011.0,307046.0,13391.0,0.0,109161.0,5725.0,0.0,18390.0,0.0,0.0,13719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.0,0.0,0.0,3729.0,1292.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-22,1932304.0,152736.0,651461.0,687576.0,166076.0,0.0,278891.0,995164.0,48422.0,0.0,137367.0,10131.0,33853.0,25545.0,0.0,8554.0,24535.0,0.0,2112.0,0.0,113001.0,5558.0,1571.0,8925.0,0.0,4390.0,0.0,2065.0,2589.0,2184.0,6008.0,0.0,2076.0,1639.0,0.0,0.0,0.0,0.0,4028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29,1889100.0,182540.0,640000.0,686663.0,147547.0,0.0,464834.0,803112.0,27564.0,44425.0,0.0,8623.0,55082.0,24886.0,0.0,11989.0,87835.0,0.0,5326.0,10048.0,174487.0,12399.0,1163.0,11987.0,0.0,8437.0,0.0,1770.0,5460.0,4524.0,6707.0,0.0,1249.0,1889.0,0.0,0.0,0.0,0.0,4902.0,0.0,0.0,6581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,1174711.0,82210.0,541804.0,285122.0,304716.0,26025.0,106957.0,735675.0,0.0,0.0,174240.0,3392.0,0.0,5623.0,0.0,0.0,9904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17946.0,3769.0,0.0,0.0,0.0,0.0,5725.0,0.0,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-07,7791767.0,421837.0,2020314.0,1710432.0,697145.0,73587.0,388692.0,1589565.0,71437.0,114169.0,640139.0,27129.0,77682.0,76235.0,78406.0,21945.0,38591.0,21747.0,10800.0,37447.0,0.0,32929.0,4512.0,17039.0,118917.0,18776.0,0.0,13714.0,9836.0,9047.0,16800.0,0.0,11775.0,5595.0,0.0,1860.0,0.0,0.0,16238.0,1689.0,0.0,14880.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,0.0,0.0,0.0,0.0,1345.0,1118.0,0.0,0.0,0.0,0.0,0.0,1519.0,9028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-14,9411758.0,408346.0,3000429.0,1953788.0,628301.0,101883.0,780728.0,1657682.0,97135.0,152729.0,639990.0,32120.0,141701.0,95524.0,99976.0,28246.0,65190.0,30335.0,13062.0,52451.0,78060.0,48586.0,6286.0,24447.0,167473.0,26603.0,0.0,17526.0,10572.0,11475.0,17618.0,1322.0,11683.0,7887.0,0.0,3573.0,1024.0,0.0,29175.0,2545.0,0.0,28633.0,0.0,0.0,0.0,4124.0,0.0,0.0,2146.0,9537.0,0.0,0.0,3982.0,2260.0,1636.0,0.0,77681.0,45088.0,7933.0,19465.0,2443.0,13357.0,0.0,1969.0,1130.0,1353.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-21,10977624.0,483728.0,3282003.0,2232347.0,617308.0,115086.0,950787.0,2262720.0,154502.0,222036.0,842583.0,35351.0,152867.0,120585.0,129668.0,43344.0,105866.0,38496.0,16707.0,86535.0,213495.0,59411.0,9837.0,39451.0,217989.0,35653.0,0.0,26851.0,12226.0,14590.0,17502.0,1574.0,13672.0,9282.0,0.0,4814.0,1221.0,0.0,32400.0,3396.0,0.0,27475.0,0.0,17118.0,0.0,5032.0,0.0,0.0,2626.0,12944.0,0.0,0.0,5388.0,5160.0,3425.0,0.0,98801.0,55201.0,15926.0,24991.0,3589.0,16001.0,0.0,2314.0,1399.0,3028.0,1566.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,17205872.0,1028423.0,5468810.0,3288745.0,584042.0,215757.0,1293626.0,2469926.0,194890.0,426100.0,691610.0,73025.0,379755.0,151774.0,202307.0,115740.0,230380.0,198537.0,45844.0,125052.0,374784.0,89196.0,14633.0,56156.0,310195.0,49342.0,0.0,36491.0,23939.0,28728.0,31820.0,3720.0,14508.0,18031.0,0.0,6963.0,2427.0,0.0,53498.0,5223.0,0.0,55271.0,0.0,23775.0,0.0,10990.0,0.0,0.0,4893.0,14249.0,0.0,0.0,12344.0,6924.0,4632.0,0.0,187829.0,72444.0,23335.0,32179.0,6268.0,18945.0,0.0,4231.0,2758.0,4023.0,1685.0,1110.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,1314791.0,0.0,0.0,0.0,64291.0,13189.0,155308.0,118979.0,0.0,27454.0,67801.0,0.0,26889.0,6445.0,0.0,6064.0,25080.0,0.0,0.0,9749.0,0.0,12250.0,0.0,0.0,57107.0,6512.0,0.0,4043.0,2376.0,1969.0,6581.0,0.0,0.0,1628.0,0.0,0.0,0.0,0.0,8119.0,0.0,0.0,7944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-11,0.0,0.0,0.0,0.0,0.0,0.0,92187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10178.0,0.0,0.0,0.0,0.0,7985.0,0.0,0.0,30164.0,4176.0,0.0,0.0,1213.0,0.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,0.0,0.0,0.0,0.0,0.0,0.0,49629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-26,0.0,0.0,0.0,0.0,256444.0,0.0,0.0,99958.0,0.0,0.0,71368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-03,4305926.0,0.0,2109359.0,770230.0,690186.0,153185.0,64486.0,991205.0,25965.0,0.0,419219.0,14196.0,0.0,35758.0,61015.0,0.0,0.0,0.0,4087.0,0.0,0.0,12218.0,1757.0,0.0,0.0,0.0,0.0,5844.0,2435.0,4239.0,12357.0,0.0,16365.0,2010.0,0.0,1094.0,0.0,0.0,0.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-10,8186474.0,414745.0,3448199.0,2030651.0,713883.0,275931.0,414173.0,1251353.0,94005.0,0.0,604780.0,49927.0,108947.0,128903.0,73231.0,11805.0,17406.0,0.0,10114.0,15597.0,0.0,31904.0,10036.0,12866.0,57909.0,19247.0,0.0,17012.0,5904.0,9757.0,19025.0,0.0,20591.0,6109.0,0.0,6045.0,0.0,0.0,0.0,3104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-17,20550689.0,1172701.0,6164337.0,4008498.0,936538.0,566927.0,1690390.0,2333010.0,250032.0,312383.0,1106559.0,104397.0,349308.0,251249.0,236844.0,55654.0,127575.0,124107.0,30599.0,122179.0,200766.0,84682.0,19253.0,63442.0,300203.0,47109.0,0.0,54544.0,17944.0,24410.0,33944.0,4102.0,33201.0,14335.0,0.0,11660.0,1659.0,0.0,66893.0,5226.0,0.0,50073.0,0.0,0.0,0.0,7533.0,0.0,0.0,3541.0,0.0,0.0,0.0,6210.0,3813.0,3201.0,0.0,0.0,0.0,11710.0,0.0,4196.0,14582.0,0.0,0.0,1707.0,2065.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-12-24,40565255.0,3585417.0,9682039.0,6722530.0,1902480.0,990363.0,2294609.0,4316222.0,491881.0,833511.0,1621681.0,268434.0,631130.0,402661.0,566284.0,194307.0,270963.0,527147.0,143377.0,405942.0,687656.0,134997.0,45960.0,165561.0,565988.0,88125.0,0.0,98231.0,34070.0,43517.0,39953.0,12153.0,45440.0,31088.0,0.0,18478.0,3405.0,0.0,120407.0,9825.0,0.0,112887.0,0.0,0.0,0.0,8697.0,0.0,0.0,6840.0,17489.0,0.0,0.0,8558.0,7797.0,6052.0,0.0,158329.0,99705.0,29158.0,0.0,5180.0,16767.0,0.0,3211.0,4252.0,2616.0,2655.0,1445.0,0.0,0.0,0.0,0.0,0.0
2015-12-31,12934378.0,565040.0,3235209.0,2654932.0,205520.0,526623.0,1336357.0,611834.0,84659.0,214877.0,318322.0,33137.0,329470.0,116213.0,89984.0,76731.0,133104.0,108435.0,19228.0,38128.0,317795.0,67253.0,4426.0,38986.0,247727.0,39899.0,0.0,12662.0,11340.0,11169.0,30632.0,1746.0,5138.0,6844.0,0.0,4898.0,1220.0,0.0,42985.0,3104.0,0.0,59706.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.0,0.0,0.0,0.0,0.0,0.0,2042.0,0.0,0.0,0.0,0.0,0.0,3423.0,14355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0,0.0,203146.0,0.0,0.0,106197.0,0.0,0.0,195708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.0,0.0,0.0,8983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0,242600.0,318168.0,0.0,0.0,144265.0,35083.0,0.0,220643.0,0.0,0.0,18347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-24,3300685.0,182757.0,1291466.0,403467.0,551127.0,241194.0,132696.0,364606.0,30385.0,0.0,269615.0,13181.0,0.0,34774.0,46203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,0.0,28944.0,0.0,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,14806451.0,536830.0,6656790.0,2115987.0,1355476.0,844040.0,211847.0,1887830.0,56607.0,140963.0,885342.0,97057.0,66225.0,146029.0,180828.0,22004.0,22263.0,0.0,9496.0,42726.0,0.0,31063.0,6454.0,18335.0,131353.0,14464.0,0.0,19317.0,3965.0,6668.0,19911.0,2257.0,46593.0,3491.0,0.0,6147.0,1037.0,0.0,19090.0,2296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,29515570.0,1583186.0,11682037.0,5943680.0,1712493.0,1459286.0,1058840.0,2272365.0,322849.0,354113.0,1331003.0,168941.0,360365.0,423108.0,279034.0,46099.0,77430.0,128822.0,48320.0,178148.0,211733.0,97536.0,28468.0,70287.0,186422.0,56533.0,0.0,63635.0,17238.0,19339.0,37644.0,9177.0,57071.0,11528.0,0.0,19576.0,1715.0,0.0,34699.0,7288.0,0.0,26654.0,0.0,0.0,0.0,0.0,0.0,0.0,6277.0,0.0,0.0,38601.0,0.0,6195.0,4845.0,0.0,0.0,0.0,0.0,0.0,6571.0,0.0,0.0,0.0,0.0,3466.0,0.0,1507.0,0.0,0.0,0.0,0.0,0.0
2016-12-15,32010912.0,1840535.0,12271184.0,6687840.0,1377394.0,1578993.0,1966855.0,2349958.0,400040.0,419693.0,1301681.0,156357.0,498018.0,496762.0,287792.0,72262.0,161715.0,157294.0,56755.0,209301.0,233211.0,110145.0,35034.0,85562.0,310039.0,64977.0,0.0,67908.0,21405.0,22080.0,31297.0,9930.0,59742.0,14638.0,0.0,18224.0,1736.0,0.0,59580.0,6630.0,0.0,30509.0,0.0,0.0,0.0,0.0,0.0,0.0,6963.0,0.0,0.0,38636.0,0.0,6312.0,5690.0,0.0,0.0,0.0,0.0,0.0,6864.0,0.0,0.0,0.0,0.0,3812.0,0.0,1659.0,0.0,0.0,0.0,0.0,0.0
2016-12-22,38531066.0,2772809.0,13430592.0,8764553.0,1637778.0,1825761.0,2238562.0,3382340.0,676384.0,1004530.0,1833489.0,252804.0,735464.0,652143.0,473347.0,176870.0,276918.0,275843.0,114759.0,344143.0,384282.0,160638.0,56888.0,181747.0,475270.0,83184.0,0.0,119787.0,35259.0,42631.0,43987.0,17574.0,84541.0,25412.0,0.0,28036.0,3187.0,0.0,76594.0,8798.0,0.0,58759.0,0.0,0.0,0.0,18513.0,0.0,0.0,8879.0,26806.0,0.0,51902.0,13176.0,8634.0,6677.0,0.0,230214.0,0.0,33240.0,0.0,8766.0,31243.0,0.0,0.0,3323.0,5017.0,0.0,2343.0,0.0,0.0,0.0,0.0,0.0
2016-12-29,56342630.0,4141243.0,12770086.0,11644578.0,1410737.0,2480634.0,2871853.0,3406155.0,639473.0,2633386.0,1319598.0,306161.0,981730.0,735701.0,535195.0,408109.0,538177.0,795793.0,194778.0,808193.0,1203124.0,243526.0,51052.0,207147.0,797793.0,144316.0,0.0,125637.0,52359.0,60500.0,64050.0,33527.0,55252.0,38951.0,0.0,30333.0,7828.0,0.0,107815.0,22542.0,0.0,86297.0,0.0,0.0,0.0,20196.0,0.0,0.0,9477.0,24427.0,0.0,55500.0,15069.0,10272.0,7233.0,0.0,225845.0,0.0,41742.0,0.0,10961.0,48376.0,0.0,0.0,3792.0,5009.0,0.0,2943.0,0.0,0.0,0.0,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60916.0,0.0,0.0,0.0,0.0,0.0,25341.0,0.0,0.0,0.0,284172.0,21463.0,0.0,17408.0,0.0,0.0,0.0,0.0,0.0,0.0,4220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-09,0.0,0.0,0.0,303447.0,325675.0,0.0,151771.0,0.0,0.0,0.0,89085.0,0.0,0.0,26326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-16,3821572.0,0.0,1478324.0,463382.0,462082.0,198006.0,186661.0,321504.0,48185.0,0.0,302875.0,18324.0,0.0,40235.0,0.0,0.0,0.0,0.0,7593.0,0.0,0.0,0.0,3681.0,0.0,0.0,0.0,0.0,0.0,2537.0,0.0,3994.0,0.0,43669.0,0.0,0.0,1718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-23,6130250.0,348028.0,5585222.0,1007603.0,730412.0,943824.0,254285.0,1099077.0,133886.0,145532.0,544432.0,31601.0,0.0,119411.0,61954.0,0.0,26513.0,0.0,11001.0,0.0,0.0,0.0,4463.0,0.0,0.0,0.0,0.0,12929.0,3543.0,3165.0,10774.0,2098.0,49024.0,3558.0,0.0,2728.0,1112.0,21677.0,0.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-30,28885404.0,1208444.0,16165203.0,3378626.0,1295376.0,1311026.0,849292.0,1997623.0,270918.0,285314.0,1008728.0,127036.0,175227.0,281241.0,205664.0,54788.0,75112.0,0.0,51337.0,67392.0,135718.0,47072.0,27929.0,30904.0,141812.0,23338.0,0.0,72146.0,19253.0,19217.0,41451.0,6981.0,60691.0,15447.0,0.0,16048.0,3377.0,44270.0,33609.0,12298.0,0.0,20339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-07,51361448.0,3388558.0,21992423.0,9361609.0,2135079.0,2132422.0,1693009.0,3727983.0,742256.0,1202632.0,1912366.0,295711.0,434096.0,669745.0,447113.0,183736.0,311759.0,335458.0,156460.0,242191.0,324523.0,81438.0,86421.0,93558.0,375877.0,82854.0,0.0,194139.0,64877.0,64764.0,94885.0,28071.0,77140.0,46087.0,0.0,40053.0,12160.0,115681.0,57210.0,26071.0,0.0,42029.0,0.0,0.0,0.0,19953.0,0.0,0.0,9761.0,0.0,17594.0,93065.0,0.0,8786.0,5237.0,0.0,0.0,0.0,0.0,0.0,9571.0,0.0,0.0,0.0,0.0,5339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-14,56908457.0,3706960.0,23803409.0,11468583.0,1756811.0,2807786.0,3176785.0,3531079.0,973594.0,1328451.0,1745761.0,281745.0,1369813.0,925776.0,439281.0,259042.0,500053.0,352123.0,185339.0,330217.0,492924.0,234840.0,98721.0,107520.0,492963.0,126194.0,0.0,235758.0,73632.0,77144.0,98115.0,35209.0,85533.0,50489.0,0.0,42839.0,15126.0,163739.0,112671.0,27975.0,0.0,77262.0,0.0,0.0,0.0,20209.0,0.0,0.0,10235.0,0.0,18152.0,110025.0,13933.0,9409.0,6602.0,0.0,293224.0,0.0,0.0,0.0,9384.0,0.0,0.0,0.0,0.0,5782.0,0.0,2371.0,0.0,0.0,0.0,0.0,0.0
2017-12-21,65568943.0,3909443.0,26137305.0,13359123.0,1760068.0,3516125.0,2846950.0,4237519.0,1487721.0,2321332.0,1901565.0,314598.0,1531817.0,1151195.0,632597.0,311611.0,473654.0,392982.0,261737.0,586760.0,697501.0,289713.0,138379.0,121733.0,1209930.0,167413.0,0.0,305150.0,97277.0,105588.0,110224.0,35894.0,105184.0,63196.0,0.0,51655.0,16393.0,183114.0,166251.0,33055.0,0.0,121119.0,0.0,0.0,0.0,20529.0,0.0,0.0,11250.0,31236.0,21140.0,124431.0,17524.0,9888.0,6278.0,0.0,310705.0,0.0,44844.0,0.0,9841.0,56834.0,0.0,0.0,0.0,6099.0,0.0,2672.0,0.0,0.0,0.0,0.0,0.0
2017-12-28,105786707.0,7899994.0,30342368.0,19488905.0,1887427.0,5053541.0,4277510.0,4545885.0,1573892.0,6144824.0,1642023.0,562533.0,2346001.0,1467772.0,873262.0,730272.0,948337.0,1187079.0,455949.0,1375837.0,1732579.0,462995.0,131804.0,251324.0,1680466.0,274104.0,0.0,326856.0,112267.0,129471.0,139043.0,65008.0,95836.0,81790.0,0.0,61095.0,24336.0,232162.0,299568.0,40302.0,0.0,245180.0,0.0,98533.0,0.0,26169.0,0.0,0.0,13640.0,33128.0,72316.0,137739.0,22776.0,12493.0,8205.0,0.0,362966.0,0.0,66623.0,0.0,12086.0,60665.0,0.0,0.0,6759.0,6386.0,0.0,3739.0,0.0,0.0,0.0,0.0,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72667.0,0.0,0.0,0.0,0.0,0.0,48797.0,0.0,0.0,0.0,235791.0,0.0,0.0,25881.0,0.0,0.0,0.0,0.0,2940.0,3421.0,19952.0,0.0,0.0,0.0,0.0,1576.0,1294.0,0.0,0.0,0.0,0.0,27281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
