Link Artist,Artist,Streams,Daily,As lead,Solo,As feature
/spotify/artist/7FIoB5PHdrMZVC3q2HE5MS_songs.html,George Harrison,"1,804.8",0.826,"1,803.2","1,802.7",1.6
/spotify/artist/0SD4eZCN4Kr0wQk56hCdh2_songs.html,Bonnie Tyler,"1,803.3",1.068,"1,781.2","1,767.1",22.1
/spotify/artist/4pADjHPWyrlAF0FA7joK2H_songs.html,Jay Sean,"1,802.1",0.897,"1,660.0",369.1,142.1
/spotify/artist/5jAMCwdNHWr7JThxtMuEyy_songs.html,NOTD,"1,801.5",0.308,"1,555.5",,246.0
/spotify/artist/698hF4vcwHwPy8ltmXermq_songs.html,Far East Movement,"1,800.0",0.831,"1,457.2",6.7,342.8
/spotify/artist/35U9lQaRWSQISxQAB94Meo_songs.html,America,"1,797.3",0.997,"1,797.3",710.1,
/spotify/artist/3ZxZ03fj3tXBZHZWzvaLSM_songs.html,Neeti Mohan,"1,797.0",1.765,371.0,245.8,"1,425.9"
/spotify/artist/3YwqjMyrRfuixi2pbgTGCE_songs.html,Heuss L'enfoirÃ©,"1,796.9",0.633,"1,189.4",418.5,607.5
/spotify/artist/6gK1Uct5FEdaUWRWpU4Cl2_songs.html,Petit Biscuit,"1,796.0",0.324,"1,722.7","1,362.5",73.3
/spotify/artist/374sWpAJsbZckf98df2jJJ_songs.html,Fuse ODG,"1,795.3",0.448,364.6,104.9,"1,430.6"
/spotify/artist/0n94vC3S9c3mb2HyNAOcjg_songs.html,The Head And The Heart,"1,794.1",0.443,"1,792.8","1,792.8",1.3
/spotify/artist/3ghRXw2nUEH2THaL82hw8R_songs.html,La K'onga,"1,791.2",1.108,"1,331.3",894.2,459.9
/spotify/artist/1uU7g3DNSbsu0QjSEqZtEd_songs.html,Masked Wolf,"1,788.8",0.451,"1,721.8","1,435.9",67.0
/spotify/artist/0ZUvK7zGdXLd78mQr3t1Tw_songs.html,Ricky Montgomery,"1,783.7",1.572,"1,683.1","1,602.7",100.6
/spotify/artist/5LhTec3c7dcqBvpLRWbMcf_songs.html,Madlib,"1,783.2",0.971,164.6,154.2,"1,618.6"
/spotify/artist/5yOvAmpIR7hVxiS6Ls5DPO_songs.html,Omah Lay,"1,782.7",2.356,"1,231.8","1,039.7",550.9
/spotify/artist/3JsMj0DEzyWc0VDlHuy9Bx.html,Supertramp,"1,781.0",,"1,781.0","1,778.7",
/spotify/artist/5DHi2MeoRgAwPE0A0qwRMl_songs.html,Gurinder Gill,"1,780.6",1.096,195.5,42.6,"1,585.1"
/spotify/artist/6RdcIWVKYYzNzjQRd3oyHS_songs.html,Pinguini Tattici Nucleari,"1,779.2",1.116,"1,580.4","1,580.4",198.8
/spotify/artist/1MRiIeZbc0cRuxOafDUCtH_songs.html,BLANCO,"1,778.7",0.445,"1,245.3",975.8,533.3
/spotify/artist/1caBfBEapzw8z2Qz9q0OaQ_songs.html,Asking Alexandria,"1,778.6",0.594,"1,717.0","1,643.7",61.6
/spotify/artist/43BxCL6t4c73BQnIJtry5v_songs.html,James Hype,"1,778.3",1.055,"1,473.1",114.7,305.3
/spotify/artist/2ycnb8Er79LoH2AsR5ldjh_songs.html,Pet Shop Boys,"1,778.2",0.903,"1,745.6","1,657.3",32.5
/spotify/artist/2OEGI2wrCVmvavKEOMlccy_songs.html,Phillipa Soo,"1,777.9",0.017,831.7,202.7,946.3
/spotify/artist/6kq4GHwUcUojGIu0ziSNXf_songs.html,Amenazzy,"1,777.1",0.831,"1,125.8",238.6,651.3
/spotify/artist/1xU878Z1QtBldR7ru9owdU_songs.html,Phoenix,"1,776.1",0.837,"1,755.6","1,695.6",20.5
/spotify/artist/5K8Rmjmf4RZFffz94EmBRt_songs.html,ZÃ© Vaqueiro,"1,775.7",0.911,"1,309.9","1,154.6",465.9
/spotify/artist/08PvCOlef4xdOr20jFSTPd_songs.html,Flo Milli,"1,775.7",2.153,"1,178.6","1,028.3",597.1
/spotify/artist/1mux8L6xg2Cmrc7k0wQczl_songs.html,Bacilos,"1,772.6",0.731,"1,747.4","1,687.7",25.2
/spotify/artist/67IN4cLJ7798gUapyZlmac_songs.html,Zack Tabudlo,"1,770.8",0.966,"1,755.8","1,371.9",15.0
/spotify/artist/0MIG6gMcQTSvFbKvUwK0id_songs.html,Mata,"1,768.6",1.364,"1,359.5",631.4,409.1
/spotify/artist/1gl0S9pS0Zw0qfa14rDD3D_songs.html,Surf Curse,"1,767.3",2.656,"1,767.3","1,756.9",
/spotify/artist/2OIWxN9xUhgUHkeUCWCaNs_songs.html,Veronica Maggio,"1,766.9",0.411,"1,592.4","1,493.0",174.5
/spotify/artist/2VAnyOxzJuSAj7XIuEOT38_songs.html,AlunaGeorge,"1,765.3",0.300,453.0,216.3,"1,312.3"
/spotify/artist/5M0lbkGluOPXLeFjApw8r8_songs.html,DRAM,"1,765.0",0.220,"1,286.8",230.6,478.2
/spotify/artist/1qUjOF5fzrpoNycD36b2jZ_songs.html,Nate Ruess,"1,764.3",1.154,109.5,106.1,"1,654.8"
/spotify/artist/6eXHRfK9Ad3IpMpSAqvcDf_songs.html,Lefty Sm,"1,763.8",1.745,"1,424.4",615.9,339.4
/spotify/artist/0mA4dkNGiN4fqTBi2SLlAv_songs.html,Edgardo NuÃ±ez,"1,761.9",1.737,686.3,509.1,"1,075.5"
/spotify/artist/5R3Hr2cnCCjt220Jmt2xLf_songs.html,Dillon Francis,"1,761.7",0.289,"1,264.5",117.1,497.2
/spotify/artist/0r0R5nIjDY04TfxRM10Bcb_songs.html,Alligatoah,"1,759.0",0.657,"1,626.4","1,309.9",132.6
/spotify/artist/1W3FSF1BLpY3hlVIgvenLz_songs.html,The-Dream,"1,758.3",0.524,611.2,415.5,"1,147.1"
/spotify/artist/49qiE8dj4JuNdpYGRPdKbF_songs.html,Stone Sour,"1,756.8",0.506,"1,756.8","1,743.4",
/spotify/artist/5oYHL2SijkMY52gKIhYJNb_songs.html,Elefante,"1,756.1",1.033,"1,742.3","1,739.0",13.8
/spotify/artist/34jw2BbxjoYalTp8cJFCPv_songs.html,Heart,"1,754.3",1.044,"1,752.8","1,746.1",1.5
/spotify/artist/3gGUMEwIX6XodWsYEvKSal_songs.html,YBN Nahmir,"1,751.9",0.349,"1,376.7",946.0,375.2
/spotify/artist/0fauHpmSHwodVYIjTqOGHz_songs.html,Yiruma,"1,751.4",0.524,"1,749.7","1,724.3",1.7
/spotify/artist/0pgvlX0BkfmeirXTDiNmya_songs.html,Los Inquietos Del Norte,"1,751.3",1.046,"1,737.5","1,722.1",13.8
/spotify/artist/4axKuDPr6WKcDCyh8vueTY_songs.html,Luar La L,"1,750.3",1.764,625.6,501.4,"1,124.7"
/spotify/artist/6qxpnaukVayrQn6ViNvu9I_songs.html,BigXthaPlug,"1,750.3",5.816,"1,516.5","1,315.4",233.7
/spotify/artist/3o1cwVQfiDWafhYA02k13C_songs.html,Crookers,"1,748.3",0.585,60.9,10.2,"1,687.4"
/spotify/artist/34LetYSjEuG2fBb4Z8PwPg_songs.html,Pashanim,"1,745.9",1.716,"1,641.2","1,493.4",104.7
/spotify/artist/5UJ2sHO2ELrgW6aXeRLTQQ_songs.html,Chinmayi,"1,743.9",2.292,190.7,96.2,"1,553.1"
/spotify/artist/51kyrUsAVqUBcoDEMFkX12_songs.html,Hindia,"1,743.0",3.127,"1,711.7","1,455.3",31.4
/spotify/artist/4BoRxUdrcgbbq1rxJvvhg9_songs.html,Olivia Newton-John,"1,742.3",0.847,"1,362.9",575.5,379.5
/spotify/artist/6qhOH2mrlqUDod9sWA5kR2_songs.html,Leo Dan,"1,742.1",1.461,"1,741.3","1,167.0",0.8
/spotify/artist/485uL27bPomh29R4JmQehQ_songs.html,Bob Seger,"1,741.3",0.965,"1,701.2","1,697.1",40.1
/spotify/artist/4YYxffPVDFe9XoqqbRW6Bq_songs.html,L-Gante,"1,741.1",0.551,361.5,2.6,"1,379.6"
/spotify/artist/1phfTBIocBW3UwqcYjaEN6_songs.html,Mike BahÃ­a,"1,740.9",0.601,"1,322.0",583.5,418.9
/spotify/artist/4Ly0KABsxlx4fNj63zJTrF_songs.html,Seafret,"1,740.0",0.999,"1,734.3","1,515.9",5.7
/spotify/artist/5aYyPjAsLj7UzANzdupwnS_songs.html,Good Charlotte,"1,738.9",0.761,"1,694.5","1,683.8",44.4
/spotify/artist/3uZFBSsMiooimnprFL9jD1_songs.html,Snow,"1,738.1",0.427,148.6,143.2,"1,589.5"
/spotify/artist/2rWCIhENZyPVDAeFC0ESWN_songs.html,Josh A,"1,737.6",0.318,"1,637.9",654.0,99.8
/spotify/artist/7o2ZQYM7nTsaVdkXY38UAA_songs.html,Em Beihold,"1,737.3",1.180,484.4,484.4,"1,252.9"
/spotify/artist/2cGwlqi3k18jFpUyTrsR84_songs.html,The Verve,"1,737.0",0.848,"1,737.0","1,736.2",
/spotify/artist/3dN9MQpjIyNxyeRfz4EDZe_songs.html,Rochak Kohli,"1,735.1",1.788,930.0,8.1,805.1
/spotify/artist/0Ya43ZKWHTKkAbkoJJkwIB_songs.html,The Wombats,"1,735.1",0.379,"1,712.7","1,586.4",22.3
/spotify/artist/6QtGlUje9TIkLrgPZrESuk_songs.html,Steve Miller Band,"1,734.9",0.810,"1,729.5","1,729.5",5.3
/spotify/artist/1kDGbuxWknIKx4FlgWxiSp_songs.html,Nothing But Thieves,"1,734.0",0.752,"1,677.5","1,673.7",56.6
/spotify/artist/6FQqZYVfTNQ1pCqfkwVFEa_songs.html,Foals,"1,733.7",0.398,"1,711.1","1,598.1",22.6
/spotify/artist/1co4F2pPNH8JjTutZkmgSm_songs.html,Ramones,"1,733.6",0.823,"1,733.6","1,733.6",
/spotify/artist/0aMqt2uGLuHj4eI8oXgVzN_songs.html,Christian ChÃ¡vez,"1,733.4",0.855,14.5,6.6,"1,718.9"
/spotify/artist/29CQLw9uLWsl8Qkz9holfr_songs.html,Racionais MC's,"1,732.5",1.457,"1,723.7","1,566.4",8.8
/spotify/artist/6sLwRSXSUF5JTUnQaFenyj_songs.html,Christopher Jackson,"1,731.7",0.688,812.9,5.2,918.9
/spotify/artist/0YrtvWJMgSdVrk3SfNjTbx_songs.html,Death Cab for Cutie,"1,731.4",0.442,"1,693.6","1,663.1",37.9
/spotify/artist/3c96G4d2lUOxhomM2mby5S_songs.html,Bushido,"1,731.4",0.433,"1,573.9",922.4,157.5
/spotify/artist/0rjms710nwQTdrQheXHJfz_songs.html,Standly,"1,730.2",0.879,819.4,519.7,910.8
/spotify/artist/0qSX3s5pJnAlSsgsCne8Cz_songs.html,Brett Eldredge,"1,728.9",0.230,"1,658.5","1,435.6",70.4
/spotify/artist/5O8cudluftNZ6PCwRzvYxo_songs.html,Christopher von Uckermann,"1,728.3",0.895,3.9,3.9,"1,724.4"
/spotify/artist/2RDOrhPqAM4jzTRCEb19qX_songs.html,Sheck Wes,"1,728.0",0.499,"1,333.4","1,333.4",394.6
/spotify/artist/1INuLZXjjVbcJRyWvD1iSq_songs.html,Jack & Jack,"1,727.0",0.216,742.5,681.2,984.4
/spotify/artist/0blbVefuxOGltDBa00dspv_songs.html,LiSA,"1,725.9",0.772,"1,636.5","1,569.5",89.4
/spotify/artist/79hrYiudVcFyyxyJW0ipTy_songs.html,The Paper Kites,"1,725.7",1.234,"1,725.7","1,568.4",
/spotify/artist/7x5rK9BClDQ8wmCkYAGsQp_songs.html,Paolo Nutini,"1,725.2",0.722,"1,725.2","1,713.7",
/spotify/artist/5szJHKg5xeUlQ9pTqzdpic_songs.html,Taiu,"1,722.9",1.370,3.1,,"1,719.7"
/spotify/artist/4EnEZVjo3w1cwcQYePccay_songs.html,N.W.A.,"1,722.4",0.812,"1,722.4","1,722.4",
/spotify/artist/0TKFPt9w0AAEnhB9bd0pLy_songs.html,LUM!X,"1,721.9",0.782,839.0,5.2,882.9
/spotify/artist/6gEzJZrbm0F4ihvE9iXR9z_songs.html,PÃ©ricles,"1,721.7",1.253,"1,287.1","1,000.0",434.5
/spotify/artist/4kcQWQDK0u9AftVSpdrAgk_songs.html,Luck Ra,"1,720.6",2.679,"1,417.6",141.2,303.1
/spotify/artist/2tRsMl4eGxwoNabM08Dm4I_songs.html,Judas Priest,"1,719.5",0.679,"1,719.5","1,719.5",
/spotify/artist/21dooacK2WGBB5amYvKyfM_songs.html,Smokepurpp,"1,718.3",0.149,"1,202.3",543.4,516.0
/spotify/artist/6xrCU6zdcSTsG2hLrojpmI_songs.html,JosÃ© GonzÃ¡lez,"1,717.3",0.682,"1,626.1","1,595.1",91.2
/spotify/artist/4BwiodzEp9Hwes5HeFjMVK_songs.html,Pesado,"1,715.6",1.413,"1,715.6","1,471.5",
/spotify/artist/4fdCGYM7dtJLa3LvR1ccto_songs.html,Gabriela Rocha,"1,715.3",1.323,"1,322.9","1,161.6",392.4
/spotify/artist/6O2zJ0tId7g07yzHtX0yap_songs.html,Mobb Deep,"1,715.3",0.843,"1,533.0","1,250.1",182.2
/spotify/artist/2TI7qyDE0QfyOlnbtfDo7L_songs.html,Dave Matthews Band,"1,712.8",0.427,"1,712.8","1,708.5",
/spotify/artist/0kPb52ySN2k9P6wEZPTUzm_songs.html,Tiara Andini,"1,711.8",2.072,"1,464.8","1,178.2",247.0
/spotify/artist/6HTUcOExehqydqa7C3usAa_songs.html,Abel Pintos,"1,711.7",0.893,"1,193.2","1,055.8",518.5
/spotify/artist/6hN9F0iuULZYWXppob22Aj_songs.html,Simple Minds,"1,710.7",0.789,"1,710.3","1,705.1",0.4
/spotify/artist/3qAPxVwIQRBuz5ImPUxpZT_songs.html,Heroes Del Silencio,"1,709.9",0.928,"1,709.9","1,702.5",
/spotify/artist/6TPJK8tv3AKKSsw0lENTQk_songs.html,Nagalli,"1,708.5",1.560,205.4,,"1,503.1"
/spotify/artist/5kVZa4lFUmAQlBogl1fkd6_songs.html,Aimyon,"1,705.9",1.204,"1,689.5","1,688.7",16.3
/spotify/artist/7K3zpFXBvPcvzhj7zlGJdO_songs.html,Crystal Castles,"1,703.7",1.415,"1,703.7","1,413.6",
/spotify/artist/7kFfY4UjNdNyaeUgLIEbIF_songs.html,DeJ Loaf,"1,703.4",0.674,"1,012.3",396.9,691.1
/spotify/artist/5FVBduYaeVBb6JIghza7v6_songs.html,Santhosh Narayanan,"1,700.3",2.048,"1,430.0",167.5,270.2
/spotify/artist/6pWcSL9wSJZQ9ne0TnhdWr_songs.html,K-391,"1,700.0",0.580,713.1,137.9,986.9
/spotify/artist/5G9kmDLg3OeUyj8KVBLzbu_songs.html,mike.,"1,699.0",0.448,"1,671.2","1,505.5",27.7
/spotify/artist/3a1tBryiczPAZpgoZN9Rzg_songs.html,Asake,"1,698.1",2.640,"1,320.2",980.9,377.9
/spotify/artist/2QMsj4XJ7ne2hojxt6v5eb_songs.html,Riley Green,"1,697.2",2.615,"1,503.4","1,368.3",193.8
/spotify/artist/4cPHsZM98sKzmV26wlwD2W_songs.html,Brenda Lee,"1,696.7",0.505,"1,696.5","1,696.3",0.2
/spotify/artist/29kkCKKGXheHuoO829FxWK_songs.html,Boston,"1,696.5",0.698,"1,696.5","1,696.5",
/spotify/artist/0yNLKJebCb8Aueb54LYya3_songs.html,New Order,"1,695.7",0.676,"1,695.7","1,682.0",
/spotify/artist/1Tie3AZgLQZqYEp8Fv4zOZ_songs.html,Koe Wetzel,"1,695.5",1.854,"1,639.0","1,470.2",56.5
/spotify/artist/00sCATpEvwH48ays7PlQFU_songs.html,Jonita Gandhi,"1,694.5",1.565,116.1,28.0,"1,578.4"
/spotify/artist/5FxD8fkQZ6KcsSYupDVoSO_songs.html,Omar Apollo,"1,692.3",0.969,"1,515.4","1,240.1",177.0
/spotify/artist/3YBJLs7RqR0aPGBgU27nDh_songs.html,Werenoi,"1,691.2",3.674,"1,547.5","1,115.8",143.7
/spotify/artist/5l8VQNuIg0turYE1VtM9zV_songs.html,Leonard Cohen,"1,690.2",0.611,"1,686.9","1,676.8",3.3
/spotify/artist/5sXaGoRLSpd7VeyZrLkKwt_songs.html,Gregory Alan Isakov,"1,688.7",1.508,"1,665.9","1,665.9",22.7
/spotify/artist/0awl5piYwO0CDTHEkCjUhn_songs.html,Nico & Vinz,"1,688.5",0.375,"1,464.0","1,263.4",224.5
/spotify/artist/7HGNYPmbDrMkylWqeFCOIQ_songs.html,Caetano Veloso,"1,688.3",0.680,"1,425.0",997.7,263.2
/spotify/artist/0PCCGZ0wGLizHt2KZ7hhA2_songs.html,Artemas,"1,687.5",3.747,"1,686.4","1,663.8",1.1
/spotify/artist/27azwwkxutWL1BWMkgNIh0_songs.html,Vulgo FK,"1,687.2",1.726,684.2,3.6,"1,003.0"
/spotify/artist/0X380XXQSNBYuleKzav5UO_songs.html,Nine Inch Nails,"1,686.5",0.586,"1,675.3","1,662.6",11.2
/spotify/artist/20DZAfCuP1TKZl5KcY7z3Q_songs.html,SLANDER,"1,685.5",0.668,"1,173.6",17.1,511.9
/spotify/artist/5YFS41yoX0YuFY39fq21oN_songs.html,Bob Sinclar,"1,685.1",2.336,"1,646.9",202.2,38.3
/spotify/artist/4qwGe91Bz9K2T8jXTZ815W_songs.html,Janet Jackson,"1,683.8",0.633,"1,530.3","1,258.4",153.5
/spotify/artist/0LKAV3zJ8a8AIGnyc5OvfB_songs.html,SDM,"1,683.7",4.076,"1,141.4",764.8,542.3
/spotify/artist/5exS0bytCYdixgv02DaCm3_songs.html,William Singe,"1,679.3",0.278,608.0,591.0,"1,071.3"
/spotify/artist/2WKdxPFRD7IqZvlIAvhMgY_songs.html,Fugees,"1,678.8",0.808,"1,676.7",58.1,2.1
/spotify/artist/6Rx1JKzBrSzoKQtmbVmBnM_songs.html,Hayley Williams,"1,678.0",0.688,243.9,238.6,"1,434.1"
/spotify/artist/3klZnJvYGIbWritVwQD434_songs.html,Duncan Laurence,"1,677.8",0.741,"1,643.8","1,444.1",34.0
/spotify/artist/2hGh5VOeeqimQFxqXvfCUf_songs.html,John Coltrane,"1,676.6",0.628,940.5,729.2,736.1
/spotify/artist/6CPZWzcKiOKkHn4L2XI4i2_songs.html,cakal,"1,674.7",1.091,"1,350.0",891.1,324.7
/spotify/artist/4d3yvTptO48nOYTPBcPFZC_songs.html,Eve,"1,674.6",0.963,946.7,300.2,727.9
/spotify/artist/1EfwyuCzDQpCslZc8C9gkG_songs.html,SDP,"1,674.6",0.868,"1,557.7",752.7,116.9
/spotify/artist/6UCQYrcJ6wab6gnQ89OJFh_songs.html,Headie One,"1,674.4",0.566,"1,254.8",339.9,419.6
/spotify/artist/58r1rB5t3VF5X6yXGPequV_songs.html,Maverick City Music,"1,674.3",1.432,"1,165.1",20.7,509.2
/spotify/artist/6q87vizIEdEN4NvlR6mjfT_songs.html,Sheila On 7,"1,673.7",1.566,"1,673.7","1,673.7",
/spotify/artist/4njdEjTnLfcGImKZu1iSrz_songs.html,AWOLNATION,"1,672.8",0.379,"1,642.9","1,532.3",29.8
/spotify/artist/3Rx4PJ7SP6unkOk5elPUK7_songs.html,Money Man,"1,671.6",0.943,"1,565.0","1,014.6",106.6
/spotify/artist/79bxUQsBIXO8nVLB9fYKf7_songs.html,Modern Talking,"1,671.2",1.892,"1,671.2","1,543.3",
/spotify/artist/5arKwJZEvT5uKq4o0JfqR4_songs.html,Isabel LaRosa,"1,670.8",2.666,"1,670.8","1,667.8",
/spotify/artist/0L5GV6LN8SWWUWIdBbTLTZ_songs.html,Shankar-Ehsaan-Loy,"1,670.2",2.112,"1,608.0",14.6,62.2
/spotify/artist/75jNCko3SnEMI5gwGqrbb8_songs.html,Tammi Terrell,"1,666.7",0.982,15.8,15.8,"1,650.9"
/spotify/artist/70nxnxEqDQIEWneRjg2Q4O_songs.html,Adolescent's Orquesta,"1,666.7",1.869,"1,666.6","1,665.6",0.1
/spotify/artist/2JwyRtuXf2l6sTnSnGVIa1_songs.html,Farid Bang,"1,666.5",0.393,906.2,407.9,760.2
/spotify/artist/1NNRWkhwmcXRimFYSBpB1y_songs.html,Yng Lvcas,"1,665.2",1.208,"1,559.1",335.9,106.1
/spotify/artist/5VVN3xZw1i2qihfITZlvCZ_songs.html,G. V. Prakash,"1,664.6",2.613,"1,516.1",160.0,148.5
/spotify/artist/3VNITwohbvU5Wuy5PC6dsI_songs.html,Kool & The Gang,"1,662.6",0.875,"1,648.8","1,643.0",13.9
/spotify/artist/2NPduAUeLVsfIauhRwuft1_songs.html,Nightwish,"1,661.3",0.762,"1,661.3","1,660.3",
/spotify/artist/2z2TRvloJt4EfUNQp9rHAi_songs.html,Alonzo,"1,659.6",0.852,906.4,477.9,753.2
/spotify/artist/1zng9JZpblpk48IPceRWs8_songs.html,Grupo Niche,"1,659.5",1.739,"1,657.5","1,650.0",2.1
/spotify/artist/19Fi1Rj7kk8kyiwxpXy3yM_songs.html,August Alsina,"1,659.4",0.343,"1,174.9",510.1,484.5
/spotify/artist/6TcnmlCSxihzWOQJ8k0rNS_songs.html,Third Eye Blind,"1,659.2",0.748,"1,659.2","1,657.4",
/spotify/artist/77iZVjeYoYSl5P0K9mIiUE_songs.html,Haze,"1,659.1",1.882,577.2,,"1,081.9"
/spotify/artist/0RpddSzUHfncUWNJXKOsjy_songs.html,Neon Trees,"1,658.1",0.631,"1,641.7","1,625.2",16.3
/spotify/artist/3ZGr7nQBXDU2WhyXgRVbt0_songs.html,Sticky Fingers,"1,658.0",0.566,"1,658.0","1,631.4",
/spotify/artist/2Hkut4rAAyrQxRdof7FVJq_songs.html,Rush,"1,657.5",0.579,"1,657.5","1,626.7",
/spotify/artist/4dyYjqmYDjegbB3F2mbvcT_songs.html,ZezÃ© Di Camargo & Luciano,"1,654.4",1.604,"1,481.2","1,428.2",173.2
/spotify/artist/20zafXaLhm5IcXnSU93rNn_songs.html,Nadin Amizah,"1,654.3",2.356,"1,438.5","1,424.0",215.8
/spotify/artist/1eMmoIprPDWeFdB1FxU6ZV_songs.html,Au/Ra,"1,652.2",0.419,685.1,467.4,967.0
/spotify/artist/5NNlkZBrBpOJ7C11JwVxIj_songs.html,PXNDX,"1,647.0",0.820,"1,647.0","1,647.0",
/spotify/artist/1GmsPCcpKgF9OhlNXjOsbS_songs.html,Lizzy McAlpine,"1,646.2",2.113,"1,499.4","1,339.3",146.9
/spotify/artist/3fhMfkPPzksWuw0hEm4ldm_songs.html,Ernia,"1,644.8",0.906,"1,248.2",741.7,396.6
/spotify/artist/4M5nCE77Qaxayuhp3fVn4V_songs.html,Iron & Wine,"1,641.0",0.541,"1,552.7","1,491.9",88.3
/spotify/artist/5Yo5iU2nf4H41waPl4ZnS1_songs.html,LEA,"1,640.6",0.570,"1,177.9",769.9,462.7
/spotify/artist/1bs7HoMkSyQwcobCpE9KpN_songs.html,The Mamas & The Papas,"1,638.3",1.434,"1,636.5","1,636.2",1.9
/spotify/artist/3ZHU5AKrUmIPnCFfr82QER_songs.html,1nonly,"1,638.3",0.929,"1,550.5",730.3,87.8
/spotify/artist/11TplWqOPQBTmg2eiSLt1m_songs.html,Tiziano Ferro,"1,638.2",0.527,"1,352.5","1,190.4",285.7
/spotify/artist/0N0d3kjwdY2h7UVuTdJGfp_songs.html,Cascada,"1,637.5",0.788,"1,595.1","1,336.6",42.4
/spotify/artist/5zixe6AbgXPqt4c1uSl94L_songs.html,Connor Price,"1,636.6",1.945,"1,314.5",414.4,322.1
/spotify/artist/7u710e44HW3K7A5eTnRqHC_songs.html,Fabri Fibra,"1,635.5",0.703,903.8,544.9,731.7
/spotify/artist/62DmErcU7dqZbJaDqwsqzR_songs.html,Popcaan,"1,632.7",0.512,802.1,507.9,830.6
/spotify/artist/1rw8ZTLnDHd74TWDDukjVi_songs.html,Conrad Sewell,"1,632.5",0.384,217.1,208.0,"1,415.4"
/spotify/artist/2y1VzMKAa5nmfXKtJL9jnj_songs.html,Murda,"1,631.4",0.423,"1,206.9",276.3,424.5
/spotify/artist/6sBSLIunx1Je0Y2T77wpkP_songs.html,Motive,"1,631.0",1.050,"1,399.8","1,082.2",231.2
/spotify/artist/7A8S43ryYdbWpJKeHRZRcq_songs.html,JACKBOYS,"1,630.7",0.613,"1,630.7",39.2,
/spotify/artist/2FwDTncULUnmANIh7qKa5z_songs.html,FKJ,"1,630.5",0.716,"1,002.9",667.9,627.6
/spotify/artist/1d6dwipPrsFSJVmFTTdFSS_songs.html,Paulina Rubio,"1,630.1",0.793,"1,241.4","1,096.7",388.7
/spotify/artist/4sj6D0zlMOl25nprDJBiU9_songs.html,Andy Williams,"1,629.9",0.316,"1,626.9","1,618.2",3.0
/spotify/artist/0PrhwIWbqYFYyY2ZrkIWgI_songs.html,Adriel Favela,"1,629.9",0.467,"1,392.9",496.7,237.0
/spotify/artist/0HlxL5hisLf59ETEPM3cUA_songs.html,Scooter,"1,629.9",0.739,"1,556.5","1,234.2",73.4
/spotify/artist/0cmWgDlu9CwTgxPhf403hb_songs.html,Bonobo,"1,627.3",0.414,"1,563.5","1,008.9",63.8
/spotify/artist/6ElqtIfQsAkEYypgfJIjeK_songs.html,DannyLux,"1,626.2",1.802,631.6,557.2,994.6
/spotify/artist/7mDU6nMUJnOSY2Hkjz5oqM_songs.html,Roy Woods,"1,626.0",0.274,"1,463.4",790.7,162.6
/spotify/artist/7tU1VKOuxiNZwBZC6RHidA_songs.html,Alexis y Fido,"1,624.5",0.713,"1,314.2",782.1,310.3
/spotify/artist/75VKfyoBlkmrJFDqo1o2VY_songs.html,Fireboy DML,"1,624.4",1.522,"1,347.0",656.2,277.5
/spotify/artist/3uo0ix4Y67XHVWBhXXIY1S_songs.html,Xavier Wulf,"1,623.4",1.355,"1,512.8","1,272.0",110.6
/spotify/artist/6FtwCmLY6L1sqvjaQ2lV6G_songs.html,Emis Killa,"1,622.9",0.811,"1,234.2",624.6,388.7
/spotify/artist/1buzCmyYZE4kcdLRudsb8V_songs.html,Mikky Ekko,"1,622.5",0.931,157.7,138.9,"1,464.8"
/spotify/artist/1ybINI1qPiFbwDXamRtwxD_songs.html,Smino,"1,622.1",0.654,"1,098.0",671.9,524.1
/spotify/artist/2NhdGz9EDv2FeUw6udu2g1_songs.html,The Wanted,"1,622.0",0.546,"1,607.9","1,584.4",14.1
/spotify/artist/3TGeuw7OmACouH5JAKkX7I_songs.html,MC Davo,"1,621.8",0.869,"1,127.8",381.5,494.0
/spotify/artist/2hl0xAkS2AIRAu23TVMBG1_songs.html,Kansas,"1,621.3",0.909,"1,621.3","1,616.2",
/spotify/artist/6MwPCCR936cYfM1dLsGVnl_songs.html,Motionless In White,"1,619.9",1.045,"1,587.1","1,378.4",32.8
/spotify/artist/4k1ELeJKT1ISyDv8JivPpB_songs.html,The Prodigy,"1,619.5",0.805,"1,611.0","1,401.5",8.5
/spotify/artist/7cTXfwpe9peK0UE1bZyIWZ_songs.html,Pinkfong,"1,618.3",1.133,"1,557.5","1,542.0",60.8
/spotify/artist/2xaAOVImG2O6lURwqperlD_songs.html,Catfish and the Bottlemen,"1,617.3",0.596,"1,617.3","1,617.3",
/spotify/artist/0eVyjRhzZKke2KFYTcDkeu_songs.html,The Alchemist,"1,616.6",1.593,666.4,102.9,950.2
/spotify/artist/3N8Hy6xQnQv1F1XCiyGQqA_songs.html,Sleeping With Sirens,"1,616.3",0.699,"1,609.5","1,530.9",6.8
/spotify/artist/6UcJxoeHWWWyT5HZP064om_songs.html,Chet Faker,"1,615.2",0.328,"1,158.1",934.2,457.1
/spotify/artist/7yntSJ6uojO3z6GFUVwhAW_songs.html,CORPSE,"1,614.1",0.566,"1,429.5",682.8,184.6
/spotify/artist/3MdG05syQeRYPPcClLaUGl_songs.html,Diana Ross,"1,612.2",0.621,"1,204.9","1,046.9",407.3
/spotify/artist/3zmfs9cQwzJl575W1ZYXeT_songs.html,Men I Trust,"1,610.7",1.315,"1,610.7","1,553.4",
