Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
Feid - CHORRITO PA LAS ANIMAS,496,5.0,8,,8493,2137431,Feid,CHORRITO PA LAS ANIMAS
KAROL G - X SI VOLVEMOS,576,4.0,7,,10433,2124288,KAROL G,X SI VOLVEMOS
Cosculluela - Madura,680,,47,,5158,2110350,Cosculluela,Madura
Sebastian Yatra - Pareja Del Año,710,106.0,1,(x1),8367,2091448,Sebastian Yatra,Pareja Del Año
Eladio Carrion - Coco Chanel,373,30.0,2,(x1),14490,2084617,Eladio Carrion,Coco Chanel
Plan B - Candy,524,,34,,5710,2036664,Plan B,Candy
Bad Bunny - La Difícil,971,60.0,2,(x7),23427,2014722,Bad Bunny,La Difícil
Bad Bunny - Ignorantes,857,120.0,1,(x6),18540,2005871,Bad Bunny,Ignorantes
Grupo Firme - Ya Supérame (En Vivo),803,3.0,6,,9944,2005857,Grupo Firme,Ya Supérame (En Vivo)
The Weeknd - One Of The Girls,361,25.0,1,(x3),16074,1987491,The Weeknd,One Of The Girls
Myke Towers - LA FALDA,313,49.0,5,,11790,1974634,Myke Towers,LA FALDA
Nio Garcia - AM Remix,492,232.0,2,(x30),12967,1971594,Nio Garcia,AM Remix
Eden Muñoz - Chale,623,,13,,6086,1965258,Eden Muñoz,Chale
Belanova - Rosa Pastel,575,,29,,5620,1943277,Belanova,Rosa Pastel
Morat - No Se Va,697,,22,,6151,1935207,Morat,No Se Va
Bad Bunny - La Corriente,402,34.0,9,,28054,1933966,Bad Bunny,La Corriente
Marc Seguí - Tiroteo - Remix,777,,27,,5797,1923930,Marc Seguí,Tiroteo - Remix
Luis R Conriquez - Si No Quieres No,196,164.0,3,(x6),12774,1920048,Luis R Conriquez,Si No Quieres No
Bad Bunny - Yo Perreo Sola,830,162.0,1,(x14),16643,1906575,Bad Bunny,Yo Perreo Sola
La Factoria - Perdóname,845,,28,,6500,1901693,La Factoria,Perdóname
Tainy - MOJABI GHOST,473,7.0,3,(x1),11550,1893830,Tainy,MOJABI GHOST
Enrique Iglesias - Cuando Me Enamoro,721,,41,,5100,1875064,Enrique Iglesias,Cuando Me Enamoro
Jesse & Joy - Dueles,853,,53,,5137,1872444,Jesse & Joy,Dueles
