Artist and Title,Days,T10,Pk,(x?),PkStreams,Total,Artist,Song
This Band - Kahit Ayaw Mo Na,911,191.0,1,(x40),327730,81923051,This Band,Kahit Ayaw Mo Na
Miley Cyrus - Angels Like You,359,95.0,1,(x34),691996,81689432,Miley Cyrus,Angels Like You
IV Of Spades - Come Inside Of My Heart,1078,,43,,152827,81624522,IV Of Spades,Come Inside Of My Heart
wave to earth - seasons,501,4.0,10,,317124,81555967,wave to earth,seasons
Charlie Puth - Left and Right (Feat. Jung Kook of BTS),470,115.0,1,(x36),553826,81322121,Charlie Puth,Left and Right (Feat. Jung Kook of BTS)
Taylor Swift - Midnight Rain,445,64.0,2,(x24),825456,80976442,Taylor Swift,Midnight Rain
Lewis Capaldi - Someone You Loved,1021,62.0,7,,185007,80248635,Lewis Capaldi,Someone You Loved
juan karlos - Buwan,807,193.0,1,(x41),371140,80154703,juan karlos,Buwan
Illest Morena - Faded (Raw),284,49.0,6,,511526,80153144,Illest Morena,Faded (Raw)
Bruno Mars - When I Was Your Man,1388,,26,,264784,80057059,Bruno Mars,When I Was Your Man
Sabrina Carpenter - Espresso,195,69.0,5,,602522,79946663,Sabrina Carpenter,Espresso
New West - Those Eyes,690,,18,,235612,79375832,New West,Those Eyes
Bruno Mars - Versace on the Floor,1001,163.0,1,(x44),329343,79306609,Bruno Mars,Versace on the Floor
BINI - Karera,200,84.0,5,,662996,78557784,BINI,Karera
Djo - End of Beginning,245,53.0,3,(x2),652027,78511756,Djo,End of Beginning
Flow G - Burgis,223,4.0,9,,491359,77256683,Flow G,Burgis
Sabrina Carpenter - Please Please Please,139,126.0,4,,846938,77120653,Sabrina Carpenter,Please Please Please
FIFTY FIFTY - Cupid - Twin Ver.,289,99.0,2,(x48),684543,76061837,FIFTY FIFTY,Cupid - Twin Ver.
Ace Banzuelo - Muli,436,143.0,2,(x16),325290,74685548,Ace Banzuelo,Muli
Ariana Grande - Stuck with U,979,135.0,1,(x8),201549,74162235,Ariana Grande,Stuck with U
Arthur Miguel - Lihim,379,22.0,8,,412382,73673336,Arthur Miguel,Lihim
Arthur Nery - Happy w u,869,,21,,135014,73208862,Arthur Nery,Happy w u
Jed Baruelo - Nahuhulog,359,,14,,330616,72872246,Jed Baruelo,Nahuhulog
Olivia Rodrigo - drivers license,667,136.0,1,(x31),370172,72592049,Olivia Rodrigo,drivers license
